favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
21,Twitter for iPhone,My Republican opponents are refusing to criticize Trump as he locks children in cages. I believe… https://t.co/TjXMoXjU9W,,FALSE,Tue Jun 19 22:13:37 +0000 2018,8,1.0092E+18,neg
14,Twitter for iPhone,"When I took on the cable giants, my small company provided better service at lower cost. I know what it means to ta… https://t.co/PcF4tr4Vv2",,FALSE,Sun Jul 29 19:01:00 +0000 2018,2,1.02364E+18,neg
2,Twitter for iPhone,@anaianiche I have stood with Planned Parenthood and others who want to protect the ACA’s protections for women inc… https://t.co/6mL3tj1jdS,NedLamont,FALSE,Mon Nov 05 16:22:03 +0000 2018,0,1.05948E+18,neg
56,Twitter Web Client,"""You want somebody as governor who treats people with respect, who works with labor and works with business, Republ… https://t.co/YMF7rWTCRv",,FALSE,Wed Sep 26 23:59:52 +0000 2018,15,1.0451E+18,neg
37,Twitter for iPhone,The economic impact of CT's burgeoning brewing industry has nearly doubled in the past five years. I want to see it… https://t.co/h2crnzv8Ry,,FALSE,Thu Oct 04 20:04:17 +0000 2018,9,1.04794E+18,neg
60,Twitter for iPhone,"One year ago, a man used an assault rifle equipped with a bump stock to murder 58 people and injure 851 more. Smart… https://t.co/EFX7YZpRUY",,FALSE,Mon Oct 01 15:38:44 +0000 2018,15,1.04679E+18,neg
3,Twitter for iPhone,"Partisanship in Washington means the federal GOP won’t act on reducing gun violence. But in CT, we passed a truly b… https://t.co/N85ZJZjlTP",,FALSE,Fri Feb 16 14:15:10 +0000 2018,1,9.64503E+17,neg
6,Twitter Web Client,"Across the state, #TeamNed will be knocking on doors and talking to voters in Putnam, Granby, Bristol, Newington, a… https://t.co/X4Lw3SFzG2",,FALSE,Fri Jul 27 18:49:43 +0000 2018,1,1.02292E+18,neg
80,Twitter for iPhone,There is still more work to do to reduce gun violence in CT. Stefanowski pledges to repeal the post-Sandy Hook refo… https://t.co/iuyeJmYE8K,,FALSE,Sat Nov 03 17:28:38 +0000 2018,47,1.05877E+18,neg
42,Twitter Web Client,Bob Stefanowski’s scheme to eliminate the income tax would cut 60 percent of the state’s revenues. What would that… https://t.co/xmDfU3zRo6,,FALSE,Tue Oct 30 23:10:33 +0000 2018,10,1.05741E+18,neg
18,Twitter for iPhone,"This is Trump dictating what health care workers can and can not say. It’s about limiting information, cutting off… https://t.co/oZo5v99r5w",,FALSE,Mon May 21 13:27:48 +0000 2018,5,9.98556E+17,neg
4,Twitter for iPhone,The GOP candidates for governor are groveling at the feet of the NRA. Shameful. https://t.co/UxP4D5l4FO,,FALSE,Tue Feb 20 19:07:49 +0000 2018,2,9.66027E+17,neg
33,Twitter Web Client,"""As somebody who spent his life in business, if the court system slows down that makes life impossible when people… https://t.co/j7GfBDLuXj",,FALSE,Thu Oct 18 20:24:01 +0000 2018,5,1.05302E+18,neg
84,Twitter for iPhone,"I believe in Connecticut, and I am ready to take on the challenges we face. I'm an outsider who's taken on the poli… https://t.co/nJHyJ8494c",,FALSE,Mon Aug 13 22:04:37 +0000 2018,36,1.02913E+18,neg
53,Twitter for iPhone,"Stefanowski does have a plan. It's a plan to jack up property taxes, slash education, ignore road repairs, and stri… https://t.co/XKwMUNv7Aa",,FALSE,Sat Sep 15 17:33:10 +0000 2018,18,1.04102E+18,neg
16,Twitter for iPhone,"March came in like a lion. Now it’s going for Lamb! #PA18 

Citizens have enough of Trumpism, whether it’s in Washi… https://t.co/zmWP89ysTd",,FALSE,Wed Mar 14 02:25:45 +0000 2018,2,9.73747E+17,neg
172,Twitter for iPhone,Found another piano on the campaign trail! https://t.co/Gs1jPKbtNS,,FALSE,Thu Oct 11 00:03:56 +0000 2018,29,1.05018E+18,neg
30,Twitter Web Client,"The people of Connecticut know that I support a woman’s right to choose, and that I will not restrict access to hea… https://t.co/AaEADNUSf4",,FALSE,Wed Jul 11 00:19:10 +0000 2018,6,1.01684E+18,neg
9,Twitter Web Client,I will establish a state-level reinsurance program that reduces risk and has been proven to lower healthcare premiums. (2/6),NedLamont,FALSE,Fri Sep 14 20:56:12 +0000 2018,3,1.04071E+18,neg
65,Twitter for iPhone,"Trump's tariffs, which Stefanowski calls “smart,” hurt manufacturers across the US. 

“This year, McCray has slashe… https://t.co/A0VqBZlYJ7",,FALSE,Tue Oct 30 00:05:34 +0000 2018,23,1.05706E+18,neg
12,Twitter for iPhone,"The opioid epidemic is heartbreaking, and it’s touching families across Connecticut. We need a comprehensive approa… https://t.co/ALjPFRQXAg",,FALSE,Tue Jul 24 23:07:23 +0000 2018,5,1.02189E+18,neg
51,Twitter for iPhone,Even Republicans know that Mr. Stefanowski is promoting a tax scheme that will jack up property taxes and lead to d… https://t.co/Pyqsd0xqEx,,FALSE,Wed Aug 22 20:59:07 +0000 2018,28,1.03237E+18,neg
7,Twitter for iPhone,"When Paul Ryan retires, he’ll get a defined-benefit pension. I guess I’m not the only one who supports defined-benefit plans.",,FALSE,Fri Apr 13 00:39:14 +0000 2018,1,9.84592E+17,neg
6,Twitter for iPhone,"The Affordable Care Act became law 8 years ago today. As @JoeBiden (who is visiting CT today) famously said, it’s a… https://t.co/Gc40v4xX6S",,FALSE,Fri Mar 23 14:57:21 +0000 2018,0,9.77198E+17,neg
38,Twitter for iPhone,The Valley is an incredible region in Connecticut. This morning I meant with local leaders to hear about efforts to… https://t.co/SvA5AqlMvN,,FALSE,Fri Nov 02 19:06:57 +0000 2018,10,1.05844E+18,neg
8,Twitter for iPhone,I spent some time talking to Vocational High School students and teachers this week. VoTech is such an important fa… https://t.co/0uwdtdlWUU,,FALSE,Fri May 11 20:01:16 +0000 2018,1,9.95031E+17,neg
14,Twitter for iPhone,"Polls have been open for eight hours, and will be open for six hours more. #TeamNed is reaching out to voters all d… https://t.co/jCgivq03Iv",,FALSE,Tue Aug 14 18:13:20 +0000 2018,11,1.02943E+18,neg
9,Twitter for iPhone,"On this #InternationalFirefightersDay, please take a moment to read about one of the many men and women all over Co… https://t.co/5le0E0xd8Z",,FALSE,Sat May 05 02:09:25 +0000 2018,1,9.92587E+17,neg
19,Twitter for iPhone,"Health care is clearly on the GOP chopping block. When all the Republicans running for Governor give Trump an ""A,""… https://t.co/Qmh97V84No",,FALSE,Mon Aug 06 20:18:40 +0000 2018,6,1.02656E+18,neg
5,Twitter for iPhone,"That would be fun (and the closest I'll get to being on Jeopardy!). Can Connecticut do this?

https://t.co/IPoByEUXM2",,FALSE,Fri Feb 23 00:28:48 +0000 2018,2,9.66832E+17,neg
10,Twitter for iPhone,"✅ Saves the town money
✅ Keeps water rates low
✅ Produces no carbon
✅ Supports local business
 
More of this.
 
https://t.co/m7AEoBhWB8?",,FALSE,Mon Jul 30 22:24:02 +0000 2018,3,1.02406E+18,neg
54,Twitter for iPhone,Annie and our daughter Lindsay joined the Women-to-Women phone bank in Westbrook last night with @MomsDemand Action… https://t.co/7ZCROgwza8,,FALSE,Fri Nov 02 13:15:06 +0000 2018,15,1.05835E+18,neg
11,Twitter Web Client,This is as clear a case of right vs. wrong as I have seen in my lifetime. I pledge to do everything in my power as… https://t.co/MXTTI0Chli,NedLamont,FALSE,Mon Jun 18 16:21:56 +0000 2018,2,1.00875E+18,neg
16,Twitter for iPhone,"As this race heats up, one thing is clear:

The Red Sox and Yankees are very evenly matched. It's going be a heck of a season.",,FALSE,Fri May 11 21:51:01 +0000 2018,2,9.95059E+17,neg
95,Twitter for iPhone,My opponent's plan to eliminate the income tax fundamentally guts the state's ability to help families struggling w… https://t.co/JRGjj8KXFJ,,FALSE,Sat Aug 18 14:00:54 +0000 2018,37,1.03082E+18,neg
15,Twitter for iPhone,"I’ve never been part of the Hartford political class. So when I talk to businesses about why FMLA, better wages, &amp;… https://t.co/mVhXs7VgeT",,FALSE,Wed May 02 22:49:33 +0000 2018,4,9.91812E+17,neg
62,Twitter Web Client,Connecticut needs a Governor who will fight Trump’s attacks on women. Every Republican candidate for Governor gave… https://t.co/CKSnAbXZCk,,FALSE,Mon Jul 30 23:59:05 +0000 2018,23,1.02408E+18,neg
8,Twitter for iPhone,"When you pay your electric bill, there’s a small fee to fund clean energy initiatives. Rate payers expect it will b… https://t.co/f5xl1TzpeF",,FALSE,Wed May 23 17:02:54 +0000 2018,5,9.99335E+17,neg
153,Twitter for iPhone,"Ninety-eight years ago today, the #19thAmendment was ratified by a margin of one vote in one state legislature. Eve… https://t.co/kdP70UDhHk",,FALSE,Sat Aug 18 19:37:19 +0000 2018,61,1.0309E+18,neg
45,Twitter Web Client,Sergeant First Class Welintukonis (retired) served in Iraq and Afghanistan and wants Connecticut voters to know tha… https://t.co/qkHAC5Jb1C,,FALSE,Wed Oct 24 18:28:01 +0000 2018,16,1.05516E+18,neg
21,Twitter Web App,"$15 minimum wage and paid family and medical leave are issues I’d push as a business person, and as a business pers… https://t.co/NBrKqpp5d3",NedLamont,FALSE,Thu Jul 12 23:43:18 +0000 2018,5,1.01756E+18,neg
11,Twitter for iPhone,"With Pratt &amp; Whitney selling more engines to JetBlue and others, their CT-based supply chain is growing. The state… https://t.co/FgIrUtVVCB",,FALSE,Mon Apr 16 19:23:36 +0000 2018,2,9.85962E+17,neg
62,Twitter for iPhone,"🔹Defend Roe vs Wade
🔹Reduce Connecticut Gun Violence
🔹Clean air and water
🔹Better schools, more jobs
🔹Bring change… https://t.co/dNpTCmNqaH",,FALSE,Sat Jul 28 00:57:28 +0000 2018,17,1.02301E+18,neg
49,Twitter Web Client,We're 24 minutes into this debate and I'm still waiting for Stefanowski to admit to one specific cut he'll make to… https://t.co/CJ65iRdSLO,,FALSE,Mon Sep 17 23:24:41 +0000 2018,16,1.04183E+18,neg
64,Twitter for iPhone,"When first responders are well-trained &amp; have resources on hand, they save lives. Stefanowski wants to shift $1.3 b… https://t.co/pfYl3etUiK",,FALSE,Mon Oct 22 18:27:58 +0000 2018,25,1.05444E+18,neg
11,Twitter Web Client,"#IBelieveIn Preserving our land, protecting our air and water, and investing in clean energy https://t.co/ljHwrTltb3",NedLamont,FALSE,Sat May 19 17:26:11 +0000 2018,3,9.97891E+17,neg
62,Twitter Web Client,I want Connecticut to be a leader in the green energy revolution. It's good environmental policy and it's good for… https://t.co/LplVkPKitr,,FALSE,Tue Sep 18 19:53:33 +0000 2018,15,1.04214E+18,neg
84,Twitter for iPhone,"When Stefanowski pushes privatizing state highways, he knows that means putting up tolls. He knows this because he… https://t.co/hmpXuNNIOE",,FALSE,Thu Oct 18 17:01:07 +0000 2018,34,1.05297E+18,neg
31,Twitter Web Client,"""We're going to have to make this a place where our kids want to be. You can't do that by cutting billions... You c… https://t.co/yq9ANUN1Jg",,FALSE,Wed Sep 26 23:33:54 +0000 2018,10,1.04509E+18,neg
6,Twitter Web Client,The cap on net metering is absolutely insane. Capping that is capping #solarpower.,,FALSE,Mon Jul 16 23:00:39 +0000 2018,0,1.01899E+18,neg
84,Twitter for iPhone,"I will cut the property tax because the middle class has paid enough. Stefanowski's scheme spikes property tax.
-Gr… https://t.co/N2wldUzzNY",,FALSE,Tue Oct 16 17:05:23 +0000 2018,40,1.05224E+18,neg
2,Twitter Web Client,"Thank you, @StevenSheinberg, Chair of the @FairfieldCTDems https://t.co/Uh6iQGsX0D",,FALSE,Wed Apr 25 22:45:37 +0000 2018,0,9.89274E+17,neg
12,Twitter for iPhone,"When I started my business, we took on the big cable giants. Now, I’m ready to tackle Connecticut’s biggest challen… https://t.co/8dWrb1TPKv",,FALSE,Sat Jul 21 00:20:57 +0000 2018,9,1.02046E+18,neg
119,Twitter for iPhone,"Stefanowski doesn't get it when he says his objective is to ""take care of women voters."" Women have been taking car… https://t.co/aQFPRSSWfE",,FALSE,Fri Oct 12 19:06:20 +0000 2018,42,1.05083E+18,neg
102,Twitter for iPhone,"Donald Trump and his corrupt advisers disrespected our democracy when they lied to the American people. Everyone, r… https://t.co/oVHk4SL2Eu",,FALSE,Wed Aug 22 11:50:37 +0000 2018,23,1.03223E+18,neg
66,Twitter for iPhone,"Today, I stood with Connecticut's State Police union to accept their endorsement. I want to thank the state police… https://t.co/x2KFnBMlfQ",,FALSE,Thu Sep 27 21:37:01 +0000 2018,22,1.04543E+18,neg
5,Twitter Web App,"After GE left, I got together business leaders, Republicans and Democrats, and I asked why did you leave and what can we learn from this?",,FALSE,Thu Jul 12 23:32:06 +0000 2018,0,1.01755E+18,neg
58,Twitter for iPhone,"I love this state. I started my company here, created good-paying CT jobs, &amp; learned to find fair, realistic soluti… https://t.co/GEzrFp8kBE",,FALSE,Wed Sep 05 17:45:47 +0000 2018,14,1.0374E+18,neg
66,Twitter Web Client,I'm proposing a plan to give middle class families a property tax cut of up to $1200. It’s not only the right thing… https://t.co/cY9kGwEk6r,,FALSE,Thu Aug 23 18:23:26 +0000 2018,14,1.03269E+18,neg
55,Twitter for iPhone,"I was in southwestern CT all day today, talking to voters about the issues facing our state. They want real solutio… https://t.co/FCY5uV8mJu",,FALSE,Mon Sep 17 01:12:00 +0000 2018,7,1.04149E+18,neg
0,Twitter for iPhone,"Root, root, root for the:",NedLamont,FALSE,Thu Mar 29 14:33:40 +0000 2018,0,9.79366E+17,neg
56,Twitter for iPhone,"Bob Stefanowski gave Trump an enthusiastic “A.” Want to revise that now, Bob? Here’s your chance. https://t.co/d3MAtj4fjJ",,FALSE,Sun Aug 19 18:45:49 +0000 2018,13,1.03125E+18,neg
5,Twitter for iPhone,“This is…another good time for the state of Connecticut to stand up loud and clear for what we believe. It’s a very… https://t.co/2K6GETYMSo,,FALSE,Mon Mar 05 13:17:13 +0000 2018,4,9.70649E+17,neg
27,Twitter for iPhone,*raises hand* https://t.co/J7W19WoAb0,,FALSE,Fri Mar 23 20:58:23 +0000 2018,2,9.77288E+17,neg
577,Twitter Web Client,"My opponent wants to turn Connecticut into Kansas on the Coast. That would be a disaster.

https://t.co/6lqukUa3pi",,FALSE,Wed Aug 22 17:41:25 +0000 2018,184,1.03232E+18,neg
13,Twitter for iPhone,"In 30 minutes, we find out what #SCOTUS pick will continue the war on women’s rights. I hope that you’ll join me to… https://t.co/n8fG6VroTz",,FALSE,Tue Jul 10 00:38:11 +0000 2018,6,1.01648E+18,neg
13,Twitter for iPhone,"Connecticut needs a governor with a vision for the state, who listens, responds, and gets things done. https://t.co/kKtu4v1agd",,FALSE,Wed Jul 18 20:14:10 +0000 2018,1,1.01968E+18,neg
36,Twitter for iPhone,“I have a targeted property tax cut that will allow seniors to stay in their homes and easier for young people to m… https://t.co/A3K3DllQq2,,FALSE,Wed Sep 12 23:10:35 +0000 2018,11,1.04001E+18,neg
42,Twitter Web Client,"The result was that innocent, unsuspecting Jewish Americans, seeking nothing more than to attend their synagogue th… https://t.co/NTIgxzNH5a",NedLamont,FALSE,Sat Oct 27 18:07:46 +0000 2018,7,1.05625E+18,neg
48,Twitter for iPhone,Celestino Cordova is a Korean War veteran who lives in New Haven. And like so many #VetsforNed he’s supporting Ned. https://t.co/E4QAXXN2yM,,FALSE,Fri Nov 02 16:02:41 +0000 2018,21,1.05839E+18,neg
14,Twitter for iPhone,"Kicking people off of voter lists is no way to run a democracy.

https://t.co/216tUuWqVj",,FALSE,Mon Jun 11 23:13:29 +0000 2018,4,1.00631E+18,neg
38,Twitter for iPhone,"Eloisa Melendez of Norwalk nominated me moments ago: “I believe in Ned Lamont, because he believes in us, and that’… https://t.co/G3zBzn7eYo",,FALSE,Sat May 19 15:56:34 +0000 2018,7,9.97869E+17,neg
509,Twitter for iPhone,"Bob Stefanowski gave the NRA the answers they wanted to hear and got an ""A."" I'm proud to say: I got an ""F.""  On No… https://t.co/0bh97CW4gy",,FALSE,Sun Oct 21 16:35:57 +0000 2018,145,1.05405E+18,neg
1,Twitter for iPhone,@DCTViper89 I was there to show my support for @ppvotesct and @ProChoiceCT and to listen. Ive spoken up and spoken… https://t.co/Kc1qgMxA5H,NedLamont,FALSE,Wed Jul 11 21:39:07 +0000 2018,0,1.01716E+18,neg
72,Twitter for iPhone,"It’s more important than ever that we support local, state and federal Democratic candidates who will defend and up… https://t.co/hpeLmfo314",,FALSE,Tue Jul 10 02:20:54 +0000 2018,18,1.01651E+18,neg
2,Twitter for iPhone,"Trumpism is bad for Connecticut businesses.

https://t.co/dcGC7sLcQW",,FALSE,Mon Mar 12 17:30:57 +0000 2018,5,9.7325E+17,neg
31,Twitter Web App,I visited senior centers in #Waterbury  and #Bridgeport today. Our seniors have spent their entire lives taking car… https://t.co/woQBd9m3OI,,FALSE,Thu Nov 01 17:31:46 +0000 2018,13,1.05805E+18,neg
46,Twitter for iPhone,“The middle class in this state is getting slammed… The most important thing we can do is to send a statement to th… https://t.co/0ZrlMp1407,,FALSE,Thu Sep 06 00:17:33 +0000 2018,20,1.03749E+18,neg
89,Twitter for iPhone,"Jobs plan? Yes:
https://t.co/dJQXvZwIkD

Middle class tax cut? Yes:
https://t.co/ONM2Wok1ky

Fix the DMV? Yes:… https://t.co/Hns6Nz6rEv",,FALSE,Sat Sep 29 21:03:21 +0000 2018,39,1.04614E+18,neg
11,Twitter Web Client,Add my name to that petition https://t.co/Xsk01t9jNk,,FALSE,Fri Feb 09 13:40:14 +0000 2018,4,9.61958E+17,neg
22,Twitter Web Client,"""Ask us for specific ideas about how we get this state moving again, and please, dismiss all the cheap attacks."" #CTGovDebate",,FALSE,Wed Sep 26 23:24:57 +0000 2018,5,1.04509E+18,neg
70,Twitter for iPhone,I'm very sad to hear the news about Aretha Franklin. There was simply no greater voice in American music. I've spen… https://t.co/O2iESBVC6H,,FALSE,Thu Aug 16 16:43:40 +0000 2018,10,1.03013E+18,neg
9,Twitter for iPhone,We’re going to turn around those moving vans and convince people that #Connecticut is the place they want to be. https://t.co/cRLQ7s1PVg,,FALSE,Sun Feb 25 16:43:20 +0000 2018,1,9.67802E+17,neg
17,Twitter Web Client,"I met with students, artists, and non-profit leaders to listen and learn. I was simply blown away by their work. An… https://t.co/Y4xlOkCntQ",,FALSE,Wed Aug 01 16:10:41 +0000 2018,4,1.02469E+18,neg
5,TweetDeck,Ned speaks with @WTNH's Mark Davis about why he’s running for governor in #CT &amp; how to get the state moving again.… https://t.co/eDBTAoCJq3,,FALSE,Wed Jan 17 19:17:23 +0000 2018,3,9.53708E+17,neg
7,Twitter for iPhone,"In living rooms and town halls, in diners and on doorsteps, we're bringing this campaign to one voter at a time. Th… https://t.co/ITkJSSiEGw",,FALSE,Mon May 14 13:40:30 +0000 2018,3,9.96022E+17,neg
26,Twitter for iPhone,I'm proud to have @TedKennedyJR's support. https://t.co/48hXqBWOls,,FALSE,Sat May 12 18:53:31 +0000 2018,10,9.95376E+17,neg
203,Twitter for iPhone,"Hey, it’s Ned. Did ya vote yet? Still got time. #VotedNed https://t.co/r3tX1prctl",,FALSE,Tue Nov 06 21:18:51 +0000 2018,38,1.05992E+18,neg
14,Twitter for iPhone,"Stefanowski’s scheme means deep cuts to CT's 93 school-based health centers, which serve 44,000 children; the Home… https://t.co/QKI05VfcqR",NedLamont,FALSE,Tue Oct 02 17:38:54 +0000 2018,4,1.04718E+18,neg
100,Twitter for iPhone,Bob Stefanowski has no plan for the future. He can't answer where 50% of the budget will come from if his scheme be… https://t.co/c8WbcJ0Kf5,,FALSE,Mon Sep 10 13:52:28 +0000 2018,33,1.03915E+18,neg
4,Twitter for iPhone,I applaud the Groton and Stonington police departments for using this software to help officers protect all citizen… https://t.co/0AnJb4P8DN,,FALSE,Sun Apr 08 19:33:48 +0000 2018,2,9.83065E+17,neg
66,Twitter for iPhone,"I started my business in CT. Today, I'm closing the office I've had for 30 years so that I can commit full time to… https://t.co/WS3IogROt1",,FALSE,Mon May 21 20:15:11 +0000 2018,12,9.98658E+17,neg
17,Twitter for iPhone,E Pluribus Unum. https://t.co/TOmO2J3uE2,,FALSE,Sat May 19 16:36:30 +0000 2018,5,9.97879E+17,neg
4,Twitter for iPhone,Milford Mayor Ben Blake on why he wants Ned to be the next Governor: https://t.co/DGJonJ4LBN,,FALSE,Fri Apr 13 22:05:19 +0000 2018,2,9.84915E+17,neg
9,Twitter Web Client,"It's #NationalPizzaDay, so let's be clear: Connecticut pizza is the best pizza there is. Period. Do they make docum… https://t.co/z2RWcEelO6",,FALSE,Fri Feb 09 18:23:58 +0000 2018,2,9.62029E+17,neg
41,Twitter Web Client,"""I'm going to do everything I can to give you confidence that I'm going to bring down the high cost of government w… https://t.co/66Iz2yHP2u",,FALSE,Thu Oct 18 20:48:44 +0000 2018,9,1.05303E+18,neg
51,Twitter Web Client,"I will cut the property tax, because the middle class has paid enough. My Property Tax Relief plan is detailed, pai… https://t.co/2DKzr6qybi",,FALSE,Mon Oct 29 18:02:01 +0000 2018,29,1.05697E+18,neg
15,Twitter for iPhone,We believe in Connecticut. #CTDemsConvention https://t.co/TZOb0VG9wd,,FALSE,Sat May 19 15:30:09 +0000 2018,3,9.97862E+17,neg
94,Twitter for iPhone,"CT's next governor will have to tackle the state's fiscal mess, but that doesn't mean ignoring our core values. I w… https://t.co/LscF7N94WO",,FALSE,Fri Aug 17 21:56:25 +0000 2018,17,1.03057E+18,neg
2,Twitter for iPhone,"Paid leave laws make good sense. The United States is alone among its peers in offering none. CT can do more. 

https://t.co/yeofGbLpNH",,FALSE,Mon Apr 02 13:19:43 +0000 2018,1,9.80797E+17,neg
64,Twitter for iPhone,"Today, I stood with @SusanforCT and other CT women leaders on the steps of the state Supreme Court to stand up for… https://t.co/x3hNGuyqC8",,FALSE,Fri Sep 28 16:34:22 +0000 2018,14,1.04571E+18,neg
3,Twitter for iPhone,Trump’s heartless and thoughtless deportation scheme is threatening another CT immigrant family. Tony and Kris are… https://t.co/ypoBVSLgWR,,FALSE,Thu Feb 15 21:31:31 +0000 2018,1,9.64251E+17,neg
33,Twitter for iPhone,"Black women are paid 63¢ for every $1 a non-Hispanic white man earns. That works out to more than $800,000 lost ove… https://t.co/QoiftHwdja",,FALSE,Tue Aug 07 21:39:11 +0000 2018,16,1.02695E+18,neg
73,Twitter for iPhone,"My Jobs Plan is loaded with details about how I'm going to get CT moving again. Lower taxes for small businesses, h… https://t.co/FHrPthsE0j",,FALSE,Sat Oct 20 21:15:27 +0000 2018,18,1.05376E+18,neg
166,Twitter for iPhone,Connecticut Democrats go to the polls tomorrow. I’m running to change Hartford and deliver results for the middle c… https://t.co/poCsJu3UbC,,FALSE,Mon Aug 13 13:29:26 +0000 2018,104,1.029E+18,neg
15,Twitter Web App,I worked hand in glove with my employees. I knew them and I knew their families and I could not afford to lose any… https://t.co/NuKkJYwoDq,,FALSE,Thu Jul 12 23:43:17 +0000 2018,5,1.01756E+18,neg
6,Twitter for iPhone,"Hurricane Maria hit Puerto Rico six months ago. The Trump administration response has been awful, with more than 10… https://t.co/jSojmDQohx",,FALSE,Wed Mar 21 16:57:15 +0000 2018,1,9.76503E+17,neg
3,Twitter for iPhone,Paid Family Leave is good for families and good for business.,,FALSE,Sun Mar 04 19:09:24 +0000 2018,1,9.70376E+17,neg
8,Twitter for iPhone,"Stefanowski on infrastructure improvements: ""It simply isn't going to happen.” https://t.co/AsmBRBTh9S",NedLamont,FALSE,Tue Sep 25 19:49:30 +0000 2018,0,1.04468E+18,neg
0,Twitter for iPhone,@UConnDems  I’ll be at Grille 86  tomorrow night. Please stop by. https://t.co/JsRBjsiqQB,UConnDems,FALSE,Tue Mar 27 13:47:58 +0000 2018,0,9.7863E+17,neg
38,Twitter for iPhone,"Connecticut has been a leader when it comes to preventing gun violence. But there's more to do. As Governor, I will… https://t.co/YJTBfsdvAx",,FALSE,Thu Oct 18 18:52:52 +0000 2018,4,1.053E+18,neg
32,Twitter Web Client,"Middle class families have paid enough. I’m proposing real property tax relief, backed up with numbers that ADD up.… https://t.co/oAY7kKRMAa",,FALSE,Fri Aug 24 20:21:13 +0000 2018,12,1.03309E+18,neg
55,Twitter for iPhone,The election is five weeks away. So much is at stake for CT. #TeamNed is talking to voters across CT each and every… https://t.co/qV6POSHXUn,,FALSE,Sat Sep 29 23:58:19 +0000 2018,15,1.04619E+18,neg
19,Twitter for iPhone,"Calling me a ""Dan Malloy enabler"" is like calling Dunkin’ a “Starbucks enabler.” https://t.co/PEyhrajeTc",,FALSE,Thu May 24 13:38:50 +0000 2018,7,9.99646E+17,neg
2,Twitter for iPhone,"Connecticut needs reliable, affordable transit. 

It’s time to stop borrowing from our future and start investing i… https://t.co/wRGXvPRwU6",,FALSE,Mon Mar 05 18:29:47 +0000 2018,1,9.70728E+17,neg
8,Twitter Web Client,"It’s the responsibility of the governor and the state to work with our towns and cities to protect our homes, commu… https://t.co/XMxYvJfRB2",,FALSE,Mon Jul 16 23:25:51 +0000 2018,1,1.019E+18,neg
23,Twitter for iPhone,"Every day, I'm talking to Connecticut voters in towns big and small about the problems we face, and the solutions w… https://t.co/0rktNTLGg1",,FALSE,Sat Sep 15 00:38:33 +0000 2018,6,1.04076E+18,neg
46,Twitter Web Client,"Eight years ago, I ran against Dan Malloy and said that we needed to make serious structural changes or we'd still… https://t.co/Lr1PXvLzrD",,FALSE,Mon Sep 17 23:55:01 +0000 2018,13,1.04184E+18,neg
7,Twitter for iPhone,"I won’t give up, either. 

https://t.co/MaqmtbAmLK",,FALSE,Wed Feb 21 20:30:08 +0000 2018,1,9.6641E+17,neg
68,Twitter for iPhone,Connecticut is confronted with a fiscal mess. Governors from both parties kicked the can down the road for decades.… https://t.co/n2FTFdUNJP,,FALSE,Thu Sep 13 23:00:58 +0000 2018,16,1.04037E+18,neg
