,twitterHandle,sentiment
0,jbpritzker,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,neg
0,kimreynoldsia,neg
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,kimreynoldsia,pos
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
0,laurakellyks,neg
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,pos
0,laurakellyks,neg
