favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
1241,Twitter Web Client,"OHHH the irony of claiming massive voter fraud when the only thing fraudulent is, in fact, your claim. https://t.co/KQmyH0cZTI",,FALSE,Thu Apr 05 20:19:03 +0000 2018,239,9.8199E+17,neg
1072,Twitter for iPhone,My wife is a bad ass 💪 check out her new podcast!! https://t.co/P9wCZCKZek,,FALSE,Wed Oct 03 19:32:34 +0000 2018,111,1.04757E+18,neg
475,Twitter Web Client,"Together, I know we can tell our elected officials and the @NRA that our laws are NOT for sale. 

We do this for ou… https://t.co/IA1jy6zeFm",GavinNewsom,FALSE,Sat Mar 24 19:58:56 +0000 2018,87,9.77636E+17,neg
1982,Twitter for iPhone,"To all the brave men and women — transgender, bisexual, gay or straight —  who have risked their lives in the name… https://t.co/NIY5JU9eWC",,FALSE,Sat Nov 11 16:15:09 +0000 2017,400,9.29382E+17,neg
268,Twitter for iPhone,The @CalNurses sure know how to deck out a bus!!  And @JenSiebelNewsom makes it look even better! https://t.co/bemimKBYNv,,FALSE,Sat Feb 24 03:02:49 +0000 2018,60,9.67233E+17,neg
2852,Twitter for iPhone,"2 years ago, 49 people were killed at the #Pulse nightclub. It was the deadliest mass shooting in US history. We sa… https://t.co/VGvglRmPvR",,FALSE,Wed Jun 13 01:48:36 +0000 2018,721,1.00671E+18,neg
1282,Twitter Web Client,Our kids are dying and we're doing nothing to stop it. #EnoughIsEnough https://t.co/cvvjiQJ45M,,FALSE,Wed Mar 14 17:50:51 +0000 2018,312,9.7398E+17,neg
2165,Twitter Web Client,Lied to the American public.  Never produced a single piece of evidence.  Wasted taxpayer money.  All I have to say… https://t.co/z1hkABtS7v,,FALSE,Thu Jan 04 00:27:38 +0000 2018,375,9.48712E+17,neg
2720,Twitter Web Client,"The war on marijuana was a colossal, costly, racial discriminatory failure. But now, Jeff Sessions and… https://t.co/ocdePLXQWx",,FALSE,Wed Jan 10 21:14:18 +0000 2018,1207,9.51201E+17,neg
2506,Twitter Web Client,Taking away #NetNeutrality and putting the control of information into the hands of a few is dangerous and un-Ameri… https://t.co/8Pj4pITvTi,,FALSE,Tue Nov 21 23:16:33 +0000 2017,1071,9.33112E+17,neg
544,Twitter for iPhone,Negotiating serious policy changes like if he gets a second helping of ice cream. https://t.co/y9rHRG6VSz,,FALSE,Sun Jun 03 16:53:49 +0000 2018,28,1.00332E+18,neg
225,Twitter for iPhone,Quick stop for breakfast this morning with @mridleythomas! The waffles were 👌👌 https://t.co/olPzSuvDZL,,FALSE,Mon Jun 04 21:46:12 +0000 2018,30,1.00375E+18,neg
818,Twitter Web Client,"Legalizing marijuana is about criminal justice reform. 

CA is helping put an end to the failed war on drugs and he… https://t.co/NwEkfynaOh",,FALSE,Tue Jan 02 19:27:43 +0000 2018,253,9.48275E+17,neg
680,Twitter for iPhone,America today. https://t.co/ZzZpiowcWx,,FALSE,Sat Sep 08 01:19:38 +0000 2018,173,1.03824E+18,neg
5262,Twitter for iPhone,Today’s America: A 6-year old Guatemalan girl is ripped away from her father after he sought asylum and a better li… https://t.co/JwcAXGHmDJ,,FALSE,Fri Jun 22 03:02:09 +0000 2018,4202,1.00999E+18,neg
5332,Twitter for iPhone,What. Is. Happening. https://t.co/IqMq3U53pt,,FALSE,Fri Dec 15 04:29:31 +0000 2017,1593,9.41526E+17,neg
2713,Twitter for iPhone,These non-stop attacks on women's reproductive rights are sick. Thought @GOP wanted to keep government out of Ameri… https://t.co/wmpdpZvxiq,,FALSE,Thu Jan 25 02:21:01 +0000 2018,980,9.56351E+17,neg
237,Twitter Web Client,"Our rescue crews are still out and working hard after the mudslides in Montecito. 17 lives have been lost, and crew… https://t.co/aZesaKlQ9A",,FALSE,Fri Jan 12 18:31:57 +0000 2018,60,9.51884E+17,neg
1924,Twitter Web Client,CHIP covers 9 million children. Trump and the @GOP are willing to hand over tax cuts to billionaires but won't care… https://t.co/IcqcrUB6UU,,FALSE,Fri May 11 19:04:29 +0000 2018,836,9.95017E+17,neg
2733,Twitter for iPhone,"What a win. 

Together, American workers have helped build the backbone of our economy — a strong middle class. Fro… https://t.co/nuAbR7yXAf",,FALSE,Wed Aug 08 05:34:30 +0000 2018,426,1.02707E+18,neg
6377,Twitter for iPhone,"Trump’s Executive Order does not address:

- How these 2,000+ children will be reunited with their parents.

- His… https://t.co/yqPapN6OYY",,FALSE,Wed Jun 20 22:18:14 +0000 2018,2124,1.00956E+18,neg
8984,Twitter for iPhone,You are the one who ended DACA. https://t.co/MjDrwKX32M,,FALSE,Tue Mar 20 01:02:42 +0000 2018,1741,9.759E+17,neg
3155,Twitter Web Client,"Hell yeah, we are! https://t.co/xWUIlH5uNo",,FALSE,Sat Jan 06 03:47:07 +0000 2018,522,9.49487E+17,neg
1449,Twitter for iPhone,Dead set on preserving his legacy of wrecking the middle class and being completely out of touch. https://t.co/iArtBqaccN,,FALSE,Sat Apr 14 16:38:40 +0000 2018,425,9.85196E+17,neg
754,Twitter for iPhone,😭 https://t.co/EVigfsRKbT,,FALSE,Tue Mar 06 21:49:43 +0000 2018,77,9.71141E+17,neg
1066,Twitter for iPhone,There have been at least 8 school shootings in the last year. We need real leaders committed to real change — befor… https://t.co/5OwK0zGVWa,,FALSE,Tue Jan 23 20:46:51 +0000 2018,314,9.55905E+17,neg
411,Twitter Web Client,Women have a right to accurate information about their healthcare. Self-described 'crisis pregnancy centers' should… https://t.co/F5mr7Tlnrx,,FALSE,Tue Jun 26 21:41:54 +0000 2018,125,1.01173E+18,neg
669,Twitter for iPhone,Having so much fun! Newsom’s are on the bus and headed to Davis. Not sure if these kiddos are ever going to want to… https://t.co/qhCYdwZeFq,,FALSE,Sat Jun 02 16:55:48 +0000 2018,52,1.00296E+18,neg
220,Twitter Web Client,"Grateful for your courage and honesty, @JasonKander. https://t.co/kPOU9ZTvqG",,FALSE,Tue Oct 09 17:42:57 +0000 2018,18,1.04972E+18,neg
805,Twitter for iPhone,"Our government failed the people of Puerto Rico. And now, it’s hurricane season and 11,000 still don’t have power.… https://t.co/LMEwqxPkv9",,FALSE,Sat Jun 02 14:50:41 +0000 2018,252,1.00293E+18,neg
54,Twitter for iPhone,"Figure I️ should RT this, so just maybe you’ll all assume I️’ve read these. https://t.co/7QE8s4iWQI",,FALSE,Fri Nov 17 23:26:13 +0000 2017,11,9.31665E+17,neg
2483,Twitter for iPhone,"Almost like we saw this coming.... but remember, Mitch -- the tax cuts are supposed to pay for themselves! https://t.co/obY5R70Z1Z",,FALSE,Tue Oct 16 15:59:39 +0000 2018,912,1.05223E+18,neg
2674,Twitter for iPhone,Watching these election results like... https://t.co/XO3SFoJtwP,,FALSE,Wed Nov 08 01:26:23 +0000 2017,583,9.28071E+17,neg
3003,Twitter for iPhone,Today has been one for the books. Voting with my kids for an election we’ve all worked so hard to get to is somethi… https://t.co/e2FNdPBX9G,,FALSE,Tue Jun 05 21:37:13 +0000 2018,416,1.00411E+18,neg
4405,Twitter for iPhone,SHOCKER: Our spineless coward of a President actually is scared of the @NRA after all. https://t.co/eS27Lny3nq,,FALSE,Mon Mar 12 21:51:46 +0000 2018,1286,9.73316E+17,neg
2868,Twitter for iPhone,"Clean air to breathe. Clean water to drink. These should be the most basic of human rights.

Climate change isn't j… https://t.co/1MqlusGurj",,FALSE,Fri Oct 19 16:32:22 +0000 2018,944,1.05332E+18,neg
348,Twitter for iPhone,Powerful. https://t.co/n9OkRPfZAy,,FALSE,Wed Nov 29 00:42:27 +0000 2017,63,9.3567E+17,neg
9169,Twitter for iPhone,"2,975 people died. It took 11 months to restore their power. 

Puerto Rico was a humanitarian crisis — and you’re s… https://t.co/OXYV8yN2yP",,FALSE,Wed Sep 12 15:07:15 +0000 2018,2395,1.03989E+18,neg
11716,Twitter Web Client,"It's been 5 years since 20 first graders were shot dead at Sandy Hook. 

Since then:
14 killed in San Bernardino
49… https://t.co/oD3ebIjUBj",,FALSE,Thu Dec 14 17:28:35 +0000 2017,5119,9.41359E+17,neg
1126,Twitter Web Client,Wow -- firefighters heard a 14-year-old girl's scream beneath the mud and flooding wreckage and were able to locate… https://t.co/95LGV6sNGz,,FALSE,Thu Jan 11 23:36:51 +0000 2018,241,9.51599E+17,neg
5224,Twitter for iPhone,Watching #SOTU just reminds me how much I cannot wait for @IronStache to sweep the Cowardly Ryan into the ash bin of political history.,,FALSE,Wed Jan 31 03:17:42 +0000 2018,882,9.5854E+17,neg
2478,Twitter for iPhone,"Yeah.... all those Presidents that ended slavery, civil wars,  depressions, and segregation were TOTALLY useless.… https://t.co/G5skkcPyvY",,FALSE,Thu May 17 15:31:22 +0000 2018,509,9.97138E+17,neg
1350,Twitter for iPhone,Our state and country have been plagued by gun violence for far too long. Beyond proud to have the support of… https://t.co/Cegt1f5fOB,,FALSE,Sat Jun 02 03:30:40 +0000 2018,310,1.00275E+18,neg
4066,Twitter for iPhone,"For I was hungry and you gave me something to eat, I was thirsty and you gave me something to drink, I was a strang… https://t.co/NLYmdmUs2c",,FALSE,Thu Jun 14 22:40:38 +0000 2018,1064,1.00739E+18,neg
1442,Twitter for iPhone,"Let me be clear, @realDonaldTrump: California is a sanctuary state. We believe in the power of diversity. We have d… https://t.co/OstDnxmfxE",,FALSE,Fri Jan 19 15:14:56 +0000 2018,381,9.54372E+17,neg
1148,Twitter for iPhone,“I will always be singing somewhere.” - Aretha Franklin https://t.co/gbFI9cyVbj,,FALSE,Thu Aug 16 15:51:28 +0000 2018,200,1.03012E+18,neg
1729,Twitter Web Client,Governor Hogan has an A-rating by the @NRA. He just signed three new commonsense gun reform bills into law. Governo… https://t.co/L4ZfTFfblV,,FALSE,Tue Apr 24 23:17:47 +0000 2018,330,9.8892E+17,neg
18451,Twitter for iPhone,"2,975 people died. 2,975 lives lost forever. There is absolutely nothing “fantastic” about that.

It’s a tragedy. https://t.co/71FBlJGAm8",,FALSE,Thu Aug 30 04:16:14 +0000 2018,6151,1.03502E+18,neg
5278,Twitter for iPhone,California's heart aches with the tragic loss of Stephon Clark and we grieve with his family. It's time to acknowle… https://t.co/MspdBZLmqP,,FALSE,Fri Mar 23 02:35:50 +0000 2018,1633,9.77011E+17,neg
1048,Twitter for iPhone,"Actually, polls show Americans hold a net unfavorable view of the NRA. https://t.co/XKhPqFH3FN",,FALSE,Fri May 04 20:05:11 +0000 2018,160,9.92495E+17,neg
669,Twitter for iPhone,A new low. This is not just an inconvenience. American citizens have been jailed. Unable to return to the U.S. Unab… https://t.co/Ck8An0pcnz,,FALSE,Fri Aug 31 19:20:29 +0000 2018,267,1.03561E+18,neg
2585,Twitter for iPhone,"What the hell is going on over there. I don’t except much from the @GOP, but this is beyond reckless. https://t.co/rkNuXU5wUg",,FALSE,Sat Dec 02 02:30:42 +0000 2017,1061,9.36785E+17,neg
3245,Twitter for iPhone,"It.
Is.
2018.

This.
Should.
Not.
Need.
To.
Be.
Written.
 https://t.co/bX3asmnn8I",,FALSE,Sat Sep 08 23:51:50 +0000 2018,847,1.03858E+18,neg
358,Twitter Web Client,Ken Paxton was endorsed by the @NRA and received an A rating from them when he first ran in 2014. https://t.co/hl4lNlS48S,,FALSE,Fri May 18 20:00:08 +0000 2018,137,9.97568E+17,neg
18041,Twitter for iPhone,The @NRA wants you to ignore this headline. Don’t. https://t.co/01jm2qfyxG,,FALSE,Wed Jan 24 16:05:39 +0000 2018,11955,9.56196E+17,neg
665,Twitter for iPhone,"Kindergarteners are learning rhymes to remember what to do if there is a shooting at their school.

This is the rea… https://t.co/hRnVJCexar",,FALSE,Fri Jun 08 15:28:10 +0000 2018,261,1.00511E+18,neg
3116,Twitter for iPhone,"According to the @GOP, we can afford a tax cut for billionaires.....

But can't afford to provide adequate healthca… https://t.co/LANkGwGzto",,FALSE,Sat Jul 21 00:14:43 +0000 2018,1616,1.02046E+18,neg
2792,Twitter for iPhone,....“get on with your life.” 🤔🤔🤔 https://t.co/K8a77956Ve,,FALSE,Sat Nov 18 14:53:24 +0000 2017,403,9.31898E+17,neg
18618,Twitter for iPhone,"Clean air.

Clean water.

Food to feed your family.

Healthcare that doesn’t bankrupt you.

An education that prepa… https://t.co/2Xxzdx8Bmh",,FALSE,Wed Aug 15 12:46:13 +0000 2018,5367,1.02971E+18,neg
13265,Twitter for iPhone,43 days until Election Day. None of this will truly change until we step up. The @GOP have proven they are complete… https://t.co/4AcCp7GZuV,,FALSE,Mon Sep 24 15:28:05 +0000 2018,3570,1.04425E+18,neg
24,Twitter Web Client,@KhaledBeydoun ...sad and sickening that there have been so many mass shootings the twitter character limit won't l… https://t.co/fCGTdkUIPw,KhaledBeydoun,FALSE,Thu Dec 14 18:18:04 +0000 2017,8,9.41372E+17,neg
5101,Twitter for iPhone,"And the mural reads: “Sometimes by losing a battle you find a new way to win the war.” 

Honestly HORRIFYING. https://t.co/4lvdwkb6xB",,FALSE,Thu Jun 14 16:07:12 +0000 2018,1375,1.00729E+18,neg
3130,Twitter for iPhone,PLEASE. STOP. https://t.co/nQyJVdnh9c,,FALSE,Sat Feb 03 20:40:22 +0000 2018,477,9.59889E+17,neg
729,Twitter Web Client,"Tybre is just 10 years old. He loves football, history, boats, and activism. This past week he drove 7 hours to mee… https://t.co/FWpRpM5PZF",,FALSE,Fri Mar 16 22:45:33 +0000 2018,113,9.74779E+17,neg
2955,Twitter Web Client,The Senate may vote on their tax bill TODAY.  Important to understand that the @GOP messaging around this bill is c… https://t.co/8xcXtd25dT,,FALSE,Thu Nov 30 19:55:57 +0000 2017,1631,9.36323E+17,neg
12070,Twitter Web Client,"lol, hi @realDonaldTrump. 🤡 

Interesting description coming from the guy who is literally locking up kids like Pen… https://t.co/nxZo22sRyD",,FALSE,Fri Sep 21 05:08:39 +0000 2018,2985,1.043E+18,neg
505,Twitter for iPhone,The @GOP should listen to Cardi B. https://t.co/yaQzoOnF8M,,FALSE,Wed Apr 18 15:42:19 +0000 2018,78,9.86631E+17,neg
412,Twitter for iPhone,Final stop of the bus tour today: getting a shave with @mridleythomas at his local barbershop! https://t.co/Nrimynu7Vi,,FALSE,Fri Jun 01 06:37:43 +0000 2018,41,1.00244E+18,neg
201,Twitter Web Client,"You win, Apple. I guess I'll update my iPhone. 😭 https://t.co/MyvQDSLFrX",,FALSE,Fri Nov 17 23:58:22 +0000 2017,19,9.31673E+17,neg
82,Twitter for iPhone,@MalibuUnited I’m not holding my breath.,MalibuUnited,FALSE,Thu Jan 11 22:21:09 +0000 2018,2,9.5158E+17,neg
6767,Twitter Web Client,"Our civil rights, voting rights, gun safety laws, and a woman’s right to choose are ALL on the line. America has a… https://t.co/zqvcLNs0rg",,FALSE,Thu Sep 06 16:10:57 +0000 2018,1644,1.03773E+18,neg
1687,Twitter for iPhone,Today’s @GOP uses “states rights” like the Confederacy used “states rights.”  It’s a convenient rallying cry to pus… https://t.co/FvPyc1qPMk,,FALSE,Thu Jan 04 20:12:49 +0000 2018,416,9.49011E+17,neg
6719,Twitter Web Client,"Trump did not attend a funeral for the victims of the Parkland shooting. But this weekend, he's taking the time to… https://t.co/ROLyTeDwrV",,FALSE,Thu May 03 17:21:10 +0000 2018,4005,9.92092E+17,neg
2147,Twitter for iPhone,Giving away billions to corporations and the wealthy at the expense of working families is not something you should… https://t.co/IYcUfg4Pvv,,FALSE,Tue Apr 17 16:49:24 +0000 2018,547,9.86286E+17,neg
6772,Twitter for iPhone,Guess someone told Paul Ryan you shouldn’t go around praising yourself for giving a working person an extra $1.50 a… https://t.co/HFbKxocau7,,FALSE,Sat Feb 03 19:50:11 +0000 2018,2418,9.59877E+17,neg
12887,Twitter for iPhone,"To me, “Courage for a Change” is more than a campaign slogan.  It has always been -- and will always be -- Californ… https://t.co/NYxqe8O6cG",,FALSE,Wed Jun 06 05:14:09 +0000 2018,1951,1.00423E+18,neg
5735,Twitter Web Client,"606 days since the Muslim ban
406 days since Trump called white supremacists ""very fine people""
172 days since his… https://t.co/hCxYiTlADy",,FALSE,Tue Sep 25 17:42:48 +0000 2018,2296,1.04464E+18,neg
523,Twitter for iPhone,All my other valentines in one picture together! On the road today and missing these smiling faces!!! https://t.co/XE5eNYgZMa,,FALSE,Wed Feb 14 19:22:46 +0000 2018,15,9.63856E+17,neg
1486,Twitter for iPhone,Our nation’s children are watching. https://t.co/WbkvvLVv0s,,FALSE,Sun Oct 07 15:47:38 +0000 2018,352,1.04896E+18,neg
458,Twitter for iPhone,"No one should have to choose between paying rent or buying groceries.

CA’s leading the national recovery but is pr… https://t.co/lUK8UtwWu6",,FALSE,Thu Aug 23 01:27:51 +0000 2018,81,1.03244E+18,neg
6714,Twitter Web Client,"Weeks after 2 of the worst mass shootings in our nation's history, the House just voted to allow people to carry a… https://t.co/QBR3SuqA2W",,FALSE,Wed Dec 06 21:59:21 +0000 2017,2447,9.38528E+17,neg
5611,Twitter for iPhone,"Sessions and Trump should really do their homework before they decide to sue CA.

Sanctuary counties have: 

- Fewe… https://t.co/4WFd6WmfQf",,FALSE,Wed Mar 07 22:20:14 +0000 2018,1826,9.71511E+17,neg
618,Twitter for iPhone,Nothing to see here still.... https://t.co/oQ4HBEFshy,,FALSE,Thu Apr 12 17:14:32 +0000 2018,112,9.8448E+17,neg
2704,Twitter for iPhone,"This is a lie.

The Graham-Cassidy bill YOU supported allowed for eliminating protections for pre-existing conditio… https://t.co/9DxFguaAc1",,FALSE,Wed Oct 10 15:30:52 +0000 2018,1028,1.05005E+18,neg
2068,Twitter Web Client,“There may be setbacks; you may sometimes feel like progress is too slow in coming. But we have no doubt you are go… https://t.co/Vnm3ZPdT35,,FALSE,Wed Mar 21 17:56:06 +0000 2018,528,9.76518E+17,neg
14486,Twitter Web Client,Hey @realDonaldTrump: watch this. Watch as a man who came here as a child is forced to say goodbye to his 2 kids an… https://t.co/VV0eKFw0Mi,,FALSE,Tue Jan 16 21:41:04 +0000 2018,8134,9.53382E+17,neg
655,Twitter for iPhone,Just one of the MANY ways the @GOP tax bill would be terrible for CA. https://t.co/lkQ4yISo7z,,FALSE,Fri Nov 10 02:38:28 +0000 2017,278,9.28814E+17,neg
315,Twitter for iPhone,Fox meet hen house. https://t.co/NEyBozQkgx,,FALSE,Thu Nov 16 20:00:29 +0000 2017,106,9.31251E+17,neg
1057,Twitter for iPhone,Women’s rights are human rights. #womensmarch2018 https://t.co/CLVmzyEGtD,,FALSE,Sat Jan 20 21:11:55 +0000 2018,217,9.54824E+17,neg
272,TweetDeck,"They said: “pick your battles.”

We passed the state's highest minimum wage and took guns out of the hands of dangerous criminals.",GavinNewsom,FALSE,Sun Feb 25 01:02:42 +0000 2018,33,9.67565E+17,neg
289,Twitter Web Client,Reminder: Puerto Rico is still in desperate need of our help. https://t.co/wC7OFZQ0VN,,FALSE,Fri Nov 10 17:15:45 +0000 2017,129,9.29035E+17,neg
563,Twitter Web Client,The War on Drugs was a failure. We need real resources to solve the opioid crisis. Trump's proposals to cut hundred… https://t.co/h4WrzdRxtP,,FALSE,Tue Mar 20 21:39:46 +0000 2018,117,9.76212E+17,neg
7216,Twitter Web Client,Mike Pompeo refuses to answer if he thinks being gay is a perversion. We cannot allow this man to represent our nat… https://t.co/HYMlQ1LZrm,,FALSE,Thu Apr 12 17:27:16 +0000 2018,2289,9.84483E+17,neg
848,Twitter Web Client,50 years ago we lost one of our greatest uniters and most courageous leaders. His teachings continue to challenge u… https://t.co/2ngjq7PDGD,,FALSE,Wed Apr 04 19:21:34 +0000 2018,228,9.81613E+17,neg
6623,Twitter for iPhone,"...fun? 

These families lost their children to a tragic shooting and you have done nothing to prevent another from… https://t.co/wLTiSe9Z2z",,FALSE,Thu May 31 20:05:56 +0000 2018,1716,1.00228E+18,neg
342,Twitter Web Client,My wife is a BOSS. https://t.co/2DlLnEUGht,,FALSE,Wed Apr 18 18:33:12 +0000 2018,27,9.86674E+17,neg
538,Twitter for iPhone,Is this just a thread of people who Trump thinks have not praised him enough today? https://t.co/zdXMuzdoyZ,,FALSE,Sun Nov 19 23:43:44 +0000 2017,100,9.32394E+17,neg
3389,Twitter for iPhone,This makes my blood boil -- there is NOTHING “incredible” about ripping children away from their families and putti… https://t.co/Vei8q1aC1l,,FALSE,Wed Oct 17 17:21:15 +0000 2018,1257,1.05261E+18,neg
6422,Twitter for iPhone,Watching the President attack the press and use this kind of rhetoric is truly disturbing. This man will stop at no… https://t.co/40o3XrpghK,,FALSE,Sun Mar 11 17:00:48 +0000 2018,1698,9.7288E+17,neg
520,Twitter for iPhone,Eating falafel and trying out some of the local spots in Long Beach with @RobertGarciaLB!! https://t.co/SoN2wCzcQQ,,FALSE,Sat May 26 23:37:43 +0000 2018,33,1.00052E+18,neg
