favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
21,Hootsuite,"Gangs, violent criminals, and drugs are pouring into our country. We must stand with @realDonaldTrump and secure th… https://t.co/W6NZxSXw2M",,FALSE,Thu Feb 15 15:35:14 +0000 2018,11,9.64161E+17,neg
81,Twitter Web Client,"You’ve seen my chainsaw. It’s more than a commercial prop. As governor, we will cut up regulations that make it har… https://t.co/GaWR5FRoft",,FALSE,Tue Aug 21 19:18:32 +0000 2018,26,1.03198E+18,neg
189,Twitter Web Client,".@AUG_Chronicle: ""We urge you to protect what we’ve got, which is arguably the best-run state in America. We urge y… https://t.co/hbkiLTzo41",,FALSE,Thu Oct 25 14:40:13 +0000 2018,101,1.05547E+18,neg
354,Twitter for iPhone,"On Sunday, Covington Police Officer Matt Cooper was shot in the line of duty. The Kemp Family and campaign is in pr… https://t.co/tpxpex2EzJ",,FALSE,Tue Sep 04 23:19:15 +0000 2018,187,1.03712E+18,neg
63,Twitter Web Client,"Honored to have such strong support from Sheriffs across our state. Together, we will keep our families safe from g… https://t.co/Zvn0g6b7Ix",,FALSE,Tue Sep 11 21:01:14 +0000 2018,25,1.03962E+18,neg
91,Twitter for iPhone,Today is  #NationalVoterRegistrationDay The deadline to #RegisterToVote is October 9th. https://t.co/VXhjgUv5Cq… https://t.co/NbdG8RKz2n,,FALSE,Tue Sep 25 14:56:48 +0000 2018,72,1.0446E+18,neg
38,Twitter Web Client,Talkin' business and snappin' selfies at #GACL18. #gapol #gagop #tcot #gafirst https://t.co/QXofW90xfv,,FALSE,Tue Aug 21 19:10:20 +0000 2018,19,1.03198E+18,neg
91,Hootsuite,"ICYMI: Forsyth County Republicans hopeful for more GOP control as Kemp, Duncan visit &gt;&gt; https://t.co/70LHjJv95W #gapol #gagop #tcot #gafirst",,FALSE,Wed Oct 31 02:00:07 +0000 2018,56,1.05745E+18,neg
82,Twitter Web Client,Proud to have DA Vic Reynolds help on developing our Stop and Dismantle Plan. He's working around the clock to keep… https://t.co/nxQc9IfISc,,FALSE,Fri Oct 12 22:25:32 +0000 2018,49,1.05088E+18,neg
270,Hootsuite,"ICYMI: Candidate for Georgia Governor, Brian Kemp, to visit Camden County Oct. 26 &gt;&gt; https://t.co/wCQ8ruWTWv #gapol #gagop #tcot #gafirst",,FALSE,Tue Oct 23 17:35:09 +0000 2018,115,1.05479E+18,neg
35,Twitter Web Client,"Thanks for your support, Rep. Cooper! https://t.co/SZQFPua991",,FALSE,Tue Jul 17 03:24:39 +0000 2018,24,1.01906E+18,neg
27,Hootsuite,"Stop #26: Sharing my conservative, 4-Point Plan and unbelievably good food at @WilliamsonBrosQ in Marietta.… https://t.co/bgGCaxFGXk",,FALSE,Mon Feb 26 18:27:23 +0000 2018,13,9.68191E+17,neg
41,Hootsuite,".@AUG_Chronicle: The infamous secret recording of @CaseyCagle affirms ""the sad open secret that vital matters of pu… https://t.co/KirkWVyV2r",,FALSE,Mon Jun 18 22:05:11 +0000 2018,32,1.00883E+18,neg
22,Hootsuite,Signs are going up in McIntosh County! #gafirst #gagop #gapol https://t.co/9rNc8zyK0y,,FALSE,Fri Feb 09 23:10:11 +0000 2018,8,9.62101E+17,neg
101,Hootsuite,.@GovernorDeal just declared a state of emergency -&gt; https://t.co/g4nfNexLph #gapol #gagop #tcot #gafirst,,FALSE,Wed Sep 12 16:47:56 +0000 2018,75,1.03992E+18,neg
37,Hootsuite,"From ""big trucks"" and tractors, golf cars to wagons, hardworking Georgians are ""Pulling for Kemp!"" #gapol #maga… https://t.co/fcZH5oTK9k",,FALSE,Wed Jul 04 21:45:45 +0000 2018,22,1.01463E+18,neg
250,Twitter for iPhone,Incredibly sad news out of Covington. Marty and I are praying for Officer Cooper and his family right now. We also… https://t.co/Hka6rTQte8,,FALSE,Tue Sep 04 01:12:26 +0000 2018,89,1.03678E+18,neg
128,Twitter for iPhone,The “Dogs for Kemp” Coalition is working hard to Get Out The Vote. Keep barkin’! #gapol https://t.co/OnADalMwml,,FALSE,Tue Nov 06 16:18:28 +0000 2018,55,1.05984E+18,neg
136,Twitter Web Client,The Putting Georgians First Bus Tour made a pit stop at Jaemor Farm for ice cream and #GeorgiaGrown peaches. As gov… https://t.co/G6VwLvG1Vg,,FALSE,Sun Jul 08 21:09:46 +0000 2018,67,1.01607E+18,neg
8,Hootsuite,Two wrongs don't make a right. We must end DACA and reject efforts to give amnesty to those who illegally entered o… https://t.co/f2Hyi4kJca,,FALSE,Mon Jan 15 16:50:19 +0000 2018,1,9.52946E+17,neg
17,Twitter for iPhone,Honored to meet with Leadership Glynn and attend the @BGICOC 6th Annual Glynn Co. State Leadership Recognition Lunc… https://t.co/JGvvX16vPT,,FALSE,Tue Feb 06 00:01:21 +0000 2018,11,9.60665E+17,neg
32,Hootsuite,".@SavannahNow: Cagle ""has spent the time since sabotaging his chances. He was recorded telling a would-be endorser… https://t.co/XzhN8IaGvK",,FALSE,Mon Jul 02 17:00:22 +0000 2018,28,1.01383E+18,neg
324,Twitter Web Client,"The ""Big Trucks for Kemp"" Coalition is working hard to Get Out The Vote in every part of Georgia! #gapol #gagop… https://t.co/oL9f7xRC8C",,FALSE,Mon Nov 05 22:13:25 +0000 2018,153,1.05957E+18,neg
18,Twitter for iPhone,Education reform starts with local control. Less mandates. Let our educators teach! @wrblnews3 #gafirst #gapol,,FALSE,Wed Mar 07 00:14:20 +0000 2018,10,9.71177E+17,neg
110,Hootsuite,.@FoxNews: Georgia governor candidate vows to 'round up criminal illegals' with own truck if necessary &gt;… https://t.co/w3Gve5Wb8n,,FALSE,Thu May 10 16:15:19 +0000 2018,44,9.94612E+17,neg
39,Hootsuite,"Powerful morning of prayer in Cobb County. I hope you will join me in praying for our active duty military, first r… https://t.co/5orVvCn4d4",,FALSE,Thu May 03 15:01:48 +0000 2018,21,9.92057E+17,neg
56,Twitter Web Client,"When in Newnan, you stop by @sprayberrysbbq for lunch! #gapol #gagop #tcot #gafirst https://t.co/axsPZuFxc3",,FALSE,Tue Aug 28 16:06:38 +0000 2018,24,1.03447E+18,neg
139,Twitter Web Client,"Join farmer @ZippyDuvall and me tomorrow at the International Business Center (Sunbelt Ag Expo, Moultrie) as we dis… https://t.co/JeJ07gJWXR",,FALSE,Tue Oct 16 01:13:46 +0000 2018,72,1.052E+18,neg
28,Hootsuite,"Stop #53: We ended our 10-day, 50-county bus tour in Covington with grassroots leaders, elected officials, supporte… https://t.co/2foiedT1aN",,FALSE,Fri Mar 02 23:14:23 +0000 2018,19,9.69713E+17,neg
151,Twitter Web Client,"Honored to earn the strong endorsement of the Police Benevolent Association of Georgia. As governor, I will partner… https://t.co/bqOwnLJEAd",,FALSE,Wed Sep 12 20:33:58 +0000 2018,66,1.03998E+18,neg
176,Twitter for iPhone,Big crowd at the Campaign HQ to phone bank with Sonny! #gapol https://t.co/yShplBlPYx,,FALSE,Mon Nov 05 17:24:05 +0000 2018,72,1.0595E+18,neg
130,Twitter Web Client,#TeamKemp is workin' hard to get out signs to supporters throughout Georgia! #gapol #gagop #tcot #gafirst https://t.co/5ubvH4M2SR,,FALSE,Fri Sep 28 13:41:39 +0000 2018,65,1.04567E+18,neg
267,Hootsuite,"Former ICE Director Calls for Abrams to Drop Out of Governor's Race, Says She Needs to ""Read the U.S. Constitution""… https://t.co/DNTouScb3i",,FALSE,Mon Oct 15 14:35:11 +0000 2018,161,1.05184E+18,neg
25,Hootsuite,Stop #39: The Putting Georgians First Bus Tour rolled into Cook County this morning. We are met with local business… https://t.co/ydyTkotn37,,FALSE,Wed Feb 28 18:16:44 +0000 2018,16,9.68913E+17,neg
47,Twitter for iPhone,#TeamKemp salutes @JosefMartinez17 for tying the @MLS Hat Trick Record! #UniteAndConquer https://t.co/yj84WNRmWC,,FALSE,Sun Jun 03 01:51:58 +0000 2018,18,1.00309E+18,neg
37,Hootsuite,Sometimes you gotta jump out of the truck and do it yourself! #gapol #gagop #tcot #maga https://t.co/pfhV5Q79Bz,,FALSE,Thu Apr 26 19:00:22 +0000 2018,17,9.8958E+17,neg
68,Hootsuite,The left wants to coddle criminal aliens. I have a plan to deport them. Where do you stand? https://t.co/g3xITyI23V… https://t.co/NcjmFnf2kD,,FALSE,Fri May 25 12:55:10 +0000 2018,33,9.99997E+17,neg
123,Hootsuite,"Assistant Solicitor General: ""The truth is the Secretary of State is powerless to suspend or revoke the license of… https://t.co/G9s9MXPAFa",,FALSE,Mon Oct 01 04:03:15 +0000 2018,56,1.04661E+18,neg
2,Twitter Web Client,"@miltonmueller My ""Stop and Dismantle"" plan tackles street gangs in Georgia. Take a look -&gt; https://t.co/3wT0b9VoCl #gapol",miltonmueller,FALSE,Sun May 20 19:39:34 +0000 2018,0,9.98287E+17,neg
5,Hootsuite,ICYMI: Kemp hones his ‘pro-rural’ plan for governor &gt;&gt; https://t.co/8l4PrFDdIc #gapol #gagop #tcot,,FALSE,Wed Nov 08 22:45:14 +0000 2017,4,9.28393E+17,neg
58,Twitter Web Client,.@Chris_Reeves93 and @AndrewMThomas96 are working hard to put up signs and Get Out The Vote in Metro Atlanta today!… https://t.co/p0z397zsBK,,FALSE,Thu Jun 07 21:18:54 +0000 2018,22,1.00484E+18,neg
52,Hootsuite,.@11alive: Gangs are infiltrating Atlanta and targeting its children - and they're doing in plain sight &gt;&gt;… https://t.co/EvxFN7k8lA,,FALSE,Thu Sep 27 19:10:19 +0000 2018,35,1.04539E+18,neg
73,Twitter for iPhone,Stopped by @TheVarsity1928 for a chili dog and picked up a few votes too! #gapol https://t.co/Xy3yvta75I,,FALSE,Tue Jul 24 18:40:31 +0000 2018,23,1.02183E+18,neg
38,Hootsuite,Christmas Tree selfie at the Georgia State Capitol! #gapol #gagop #tcot https://t.co/36Z9W6Y8pE,,FALSE,Sat Dec 09 02:50:06 +0000 2017,4,9.39326E+17,neg
107,Twitter Web Client,Look forward to having you back in Georgia! #GoDawgs https://t.co/wvzXzyL0pM,,FALSE,Wed Oct 24 01:52:46 +0000 2018,36,1.05491E+18,neg
15,Twitter Web Client,Georgia nurses set new record with 99.74% of all license renewals completed online &gt;&gt; https://t.co/lyfBS0YKt5. Than… https://t.co/8ab2n3IjYu,,FALSE,Thu Feb 01 19:20:12 +0000 2018,11,9.59144E+17,neg
21,Hootsuite,"We are at the @GaFarmBureau ""Meet the Candidates Luncheon"" with some of the hardest working Georgians in the state!… https://t.co/N0gYgINF3k",,FALSE,Tue Feb 13 18:38:54 +0000 2018,13,9.63483E+17,neg
226,Hootsuite,"Georgia named Best State for Business for sixth consecutive year, Kemp applauds Governor Deal's leadership -&gt;… https://t.co/o2In8iLNvY",,FALSE,Mon Nov 05 19:42:09 +0000 2018,124,1.05953E+18,neg
36,Hootsuite,"Today, Billy Henderson - one of the greatest High School football coaches of all-time - passed away. I was honored… https://t.co/NQmp1Tq6My",,FALSE,Wed Feb 14 23:22:55 +0000 2018,14,9.63916E+17,neg
225,Twitter for iPhone,"Not surprised that @CaseyCagle    is parroting a left wing, fake news reporter from a shady media outlet. He’s drop… https://t.co/OyNnZfFVME",,FALSE,Fri Jul 20 14:53:46 +0000 2018,84,1.02032E+18,neg
56,Hootsuite,"Like @HillaryClinton, @caseycagle thinks conservative voters in Georgia are just a bunch of deplorables.… https://t.co/IfjubQAmYc",,FALSE,Tue Jul 10 01:45:06 +0000 2018,34,1.0165E+18,neg
129,Hootsuite,"The left wants to abolish @ICEgov, open the borders, shower illegals w/ perks, &amp; protect criminals. As gov, I'll st… https://t.co/1qzhP4rGtR",,FALSE,Sat Jun 30 15:52:49 +0000 2018,89,1.01309E+18,neg
1160,Hootsuite,The wait is over...it's Election Day in Georgia! Stop by your local polling precinct and bring a few neighbors with… https://t.co/NkLlKCUYpZ,,FALSE,Tue Nov 06 12:00:42 +0000 2018,540,1.05978E+18,neg
352,Twitter Web Client,Great reminder from my friend and our U.S. Senator @JohnnyIsakson that Early Voting for the November 6th election i… https://t.co/2fOzAVdlHX,,FALSE,Thu Oct 18 10:37:02 +0000 2018,191,1.05287E+18,neg
34,Twitter for iPhone,"As governor, I’ll build off @GovernorDeal ‘s success and make Georgia #1 for small business. #gapol https://t.co/UEr3rVzAgu",,FALSE,Thu May 17 21:37:33 +0000 2018,19,9.9723E+17,neg
21,Hootsuite,.@ajc: Kemp plans ‘criminal alien database’ in Georgia gov run &gt; https://t.co/ycFJ3a0nyM #gapol #gagop #gafirst,,FALSE,Tue Mar 06 17:05:17 +0000 2018,15,9.71069E+17,neg
464,Hootsuite,My opponent voted against legislation to crack down on street gangs in Georgia. I have a plan to dismantle them and… https://t.co/MCcYET3sPz,,FALSE,Fri Oct 05 02:00:25 +0000 2018,177,1.04803E+18,neg
607,Hootsuite,"Stark contrast at the ballot box this November. I'm a husband, father, &amp; business guy w/ a plan to keep families sa… https://t.co/4qxP1x55Cb",,FALSE,Sat Sep 08 22:00:12 +0000 2018,369,1.03855E+18,neg
26,Hootsuite,"LTE: ""As governor, Kemp will work to make Georgia No. 1 for small business, implement a state spending cap, strengt… https://t.co/3Aq3OAhqmT",,FALSE,Mon May 07 12:45:13 +0000 2018,17,9.93472E+17,neg
33,Hootsuite,ICYMI: Kemp racks up 25 endorsements at GMA &gt;&gt; https://t.co/wcbbZx2ZIM #gapol #gagop #tcot #maga,,FALSE,Mon Jun 25 16:05:14 +0000 2018,27,1.01128E+18,neg
146,Twitter Web Client,"To improve educational outcomes in Georgia, we must look to parents, local school boards, and teachers – not big go… https://t.co/QxOfsdSWnO",,FALSE,Sat Jun 30 15:34:53 +0000 2018,111,1.01308E+18,neg
6,Hootsuite,".@ajc ""Kemp’s initiative would eliminate the state sales tax on high-speed Internet equipment... fees for the right of way for...providers.""",,FALSE,Wed Nov 08 21:35:09 +0000 2017,3,9.28375E+17,neg
82,Twitter Web Client,.@MarthaZoller reppin' #TeamKemp at the Vinings Candidate Forum this evening! #gapol #gagop #tcot https://t.co/dEFggJ0SPl,,FALSE,Tue Oct 16 01:18:14 +0000 2018,41,1.05201E+18,neg
26,Hootsuite,.@aug_chronicle: “None of them – and these are people who are very interested in elections – gave one example in Ge… https://t.co/u4pAIDkwvz,,FALSE,Mon Jul 09 15:50:14 +0000 2018,18,1.01635E+18,neg
20,Hootsuite,Great OpEd by @JohnnyIsakson and @sendavidperdue on the positive impact of @realDonaldTrump's tax cuts in Georgia.… https://t.co/lQewFYiut4,,FALSE,Fri Feb 23 23:44:46 +0000 2018,13,9.67183E+17,neg
160,Hootsuite,"BREAKING: Abrams voted against Senate Bill 1, a piece of legislation that made it illegal for sex offenders and pre… https://t.co/eAEp9VgX33",,FALSE,Tue Sep 11 19:20:29 +0000 2018,111,1.03959E+18,neg
100,Twitter for iPhone,Let’s get out the vote and win! #gapol https://t.co/Qu1eMxWiUJ,,FALSE,Tue Nov 06 16:28:14 +0000 2018,52,1.05984E+18,neg
24,Hootsuite,I'm ready to tackle illegal immigration and take on the criminal aliens that are terrorizing our state. It's time t… https://t.co/a0ipEqRyQ3,,FALSE,Mon Mar 05 20:15:18 +0000 2018,19,9.70755E+17,neg
39,Twitter Web Client,Desperate politicians do desperate things! https://t.co/w3VxuKegqa,,FALSE,Thu Jul 05 00:23:02 +0000 2018,26,1.01467E+18,neg
32,Hootsuite,"I like my hash browns at @WaffleHouse ""smothered and covered."" What about you? #gafirst #gapol https://t.co/ZRFPD7SDvD",,FALSE,Tue Mar 27 22:10:10 +0000 2018,16,9.78756E+17,neg
53,Twitter Web Client,Everybody has to step up and work! https://t.co/a5NjXq6723,,FALSE,Tue Jul 10 16:48:38 +0000 2018,29,1.01673E+18,neg
123,Hootsuite,"ICYMI: Governor candidate Kemp, on swing through Chatsworth, promotes promise of Georgia teacher raises -&gt;… https://t.co/933MkFoWeH",,FALSE,Tue Oct 02 18:55:11 +0000 2018,53,1.0472E+18,neg
58,Twitter Web Client,Marty and the girls were in Conyers tonight at the Salem Camp Grounds. Tons of support. The surge is growing in eve… https://t.co/riF47NQ1Pc,,FALSE,Tue Jul 17 01:45:04 +0000 2018,27,1.01904E+18,neg
19,Hootsuite,#TeamKemp hard at work in Laurens County! #gafirst #gapol #gagop https://t.co/ia6ruSNkYY,,FALSE,Fri Feb 23 01:45:07 +0000 2018,10,9.66851E+17,neg
87,Twitter for iPhone,"Just rolled into Dooly County. As governor, I stand with law enforcement to take down street gangs and drug cartels… https://t.co/C8ZWpKC7li",,FALSE,Thu Oct 25 19:09:05 +0000 2018,43,1.05554E+18,neg
111,Hootsuite,".@ClayTippins: ""We need someone whose integrity has no price tag, and who cares more about our people than donors a… https://t.co/OSo246Td6E",,FALSE,Tue Jul 24 17:45:16 +0000 2018,57,1.02181E+18,neg
2,Twitter Web Client,"@ckwrobinson I support arming teachers, using technology to protect schools, and the hiring of veterans as security… https://t.co/yUgi4imZuE",ckwrobinson,FALSE,Fri May 18 18:16:05 +0000 2018,0,9.97541E+17,neg
241,Twitter for iPhone,#TeamKemp sighting on @CollegeGameDay! Keep choppin’ and #godawgs! #gapol #tcot #gagop #gafirst https://t.co/rU3lM62tpL,,FALSE,Sat Oct 27 19:44:30 +0000 2018,103,1.05627E+18,neg
31,Hootsuite,"As governor, I'll work hard for all Georgia counties - big and small. https://t.co/SwvAyPJZ2i #gapol #gagop #tcot #gafirst",,FALSE,Thu Apr 19 16:10:14 +0000 2018,21,9.87E+17,neg
23,Hootsuite,"At Americus Rotary Club today to discuss our efforts in the SOS office to keep elections secure, accessible, and fa… https://t.co/gdioivpGHD",,FALSE,Tue Mar 06 21:35:07 +0000 2018,14,9.71137E+17,neg
226,Hootsuite,"Taking the ""Dogs for Kemp"" photo is difficult - especially with a cat in the background! #gapol #gagop #tcot… https://t.co/eUL51WHVNk",,FALSE,Sat Oct 27 20:35:05 +0000 2018,82,1.05628E+18,neg
220,Twitter Web Client,So great to have Vice President @mike_pence back in Georgia to Get Out The Vote! This election will determine Georg… https://t.co/Y0hqg6S8x2,,FALSE,Thu Nov 01 21:41:08 +0000 2018,95,1.05811E+18,neg
202,Twitter Web Client,"Our ""Farmers for Kemp"" coalition is hard at work! Keep choppin'! #gapol #gagop #gafirst #tcot https://t.co/X8SLp8lTaT",,FALSE,Mon Oct 29 01:20:03 +0000 2018,84,1.05672E+18,neg
3,Twitter for iPhone,@FlanaganLovesGA @Chris_Reeves93 @JayObeyNewby @MattTessitore @hannahpayne33 @BlakeHead1994 @mcouper_19 Cut the SOS… https://t.co/q4BVqN3aH3,FlanaganLovesGA,FALSE,Sun Apr 08 01:51:36 +0000 2018,0,9.82798E+17,neg
79,Twitter for iPhone,Rolling through the Covington Golf Cart Parade! Go Kemp! #gapol #gagop #tcot #maga https://t.co/zLkSVUbGHB,,FALSE,Wed Jul 04 23:34:34 +0000 2018,36,1.01465E+18,neg
32,Twitter for iPhone,"If I see a @DairyQueen, we’re stopping. Can you guess where we are today? #gapol https://t.co/8rleAWhpHh",,FALSE,Fri Apr 13 21:56:05 +0000 2018,14,9.84913E+17,neg
31,Hootsuite,Pulaski County signs are going UP! #gafirst #gapol #gagop #tcot #maga https://t.co/pPRnHx1nIv,,FALSE,Mon Apr 23 19:00:20 +0000 2018,17,9.88493E+17,neg
5,Hootsuite,"Hardworking Georgians in rural communities feel left behind, ignored. They want someone to fight for them &gt; https://t.co/xdsHIqiVXU #gapol",,FALSE,Wed Nov 08 19:50:15 +0000 2017,4,9.28349E+17,neg
8,Hootsuite,"#TBT: Kemp pens OpEd re: @amazon, says ""Georgia should be the obvious pick"" for HQ2 https://t.co/im8CSyq9Uf #gapol #gagop #tcot",,FALSE,Thu Jan 18 21:56:27 +0000 2018,4,9.5411E+17,neg
58,Twitter Web Client,Big thanks to @Sam_Teasley @michaelcaldwell @Scot23 @KevinCooke_GA18 and Rep. David Stover for stopping by the Camp… https://t.co/1mPziXL6Hd,,FALSE,Mon Sep 10 20:06:32 +0000 2018,25,1.03924E+18,neg
10,Hootsuite,"For years, I have fought to keep Georgia's elections secure, accessible, and fair. Republican Secretaries of State… https://t.co/sA9q2P6Wdl",,FALSE,Sat Jan 06 13:40:04 +0000 2018,10,9.49637E+17,neg
43,Twitter Web Client,"Hardworking Georgians in Thomasville want a politically incorrect conservative who will do the right thing, even wh… https://t.co/xyXEXWHe4T",,FALSE,Wed Jul 11 17:51:12 +0000 2018,24,1.0171E+18,neg
34,Hootsuite,We are down in Savannah for St. Patrick's Day! Strong turnout and undeniable support! #gafirst #gapol #gagop https://t.co/qq1XFfBcCi,,FALSE,Sat Mar 17 16:05:13 +0000 2018,18,9.7504E+17,neg
137,Twitter Web Client,Sign Team is out in Jackson County today! Keep choppin'! #gapol #teamkemp #gagop #gafirst #maga https://t.co/4VaZ0KBE7V,,FALSE,Sun Aug 19 21:34:59 +0000 2018,44,1.03129E+18,neg
64,Twitter Web Client,Real news alert! https://t.co/gZExv5qwcO,,FALSE,Fri Aug 03 00:12:20 +0000 2018,37,1.02517E+18,neg
111,Twitter Web Client,"Proud to stand with our veterans, wounded warriors, active duty military, and families of our fallen soldiers. We a… https://t.co/QrotxL4p9i",,FALSE,Sun Jul 22 19:09:33 +0000 2018,55,1.02111E+18,neg
260,Twitter for iPhone,"With just hours left in Early Voting, the “Dogs for Kemp” Coalition is working to Get Out The Vote! #gapol https://t.co/pY3WIjO9zm",,FALSE,Fri Nov 02 19:23:06 +0000 2018,135,1.05844E+18,neg
390,Twitter Web Client,".@THEHermanCain is correct - We don't want Georgia to become the next California, Venezuela, or Cuba. Vote EARLY an… https://t.co/93qyCXAtLw",,FALSE,Wed Oct 31 12:25:54 +0000 2018,275,1.05761E+18,neg
5,Hootsuite,"By prioritizing these legislative initiatives, the Georgia General Assembly can provide real solutions to real chal… https://t.co/hStimxC7AY",,FALSE,Tue Dec 19 17:55:09 +0000 2017,3,9.43178E+17,neg
8,Hootsuite,Kicking off the morning w/ a Virtual Town Hall hosted by the @garealtors. #gapol #gagop #tcot https://t.co/CdVOQGaGjs,,FALSE,Wed Nov 08 17:10:27 +0000 2017,4,9.28309E+17,neg
6,Twitter Web Client,@BoBelaski The November Election will be all about turning out the base. I'm an unapologetic Trump conservative who can do just that.,BoBelaski,FALSE,Tue Jul 24 01:04:23 +0000 2018,0,1.02156E+18,neg
164,Twitter for iPhone,"Saddened by the loss of @SenJohnMcCain - a war hero, straight talker, and proven public servant who loved his famil… https://t.co/ihiKnume7a",,FALSE,Sun Aug 26 03:03:23 +0000 2018,45,1.03355E+18,neg
10,Hootsuite,Georgia’s Secretary of State: Front-line Leadership in Helping Veterans Vote &gt;&gt; https://t.co/MDMUrZephq #gapol #gagop #tcot,,FALSE,Fri Dec 08 20:00:50 +0000 2017,4,9.39223E+17,neg
57,Twitter for iPhone,Honored to have Higher Education Chairman Sen. Fran Millar with me to announce our plan to advance early childhood… https://t.co/NrZjEvmF0N,,FALSE,Wed Sep 26 15:40:26 +0000 2018,24,1.04497E+18,neg
115,Twitter Web Client,"#TBT: After winning the State Championship, Daniel Dooley &amp; I carried the legendary Coach Billy Henderson off the f… https://t.co/fhIEYtrIYp",,FALSE,Fri Aug 10 00:51:41 +0000 2018,51,1.02772E+18,neg
78,Hootsuite,"Abrams Fought For Sex Offenders, Not Georgia Families - Again https://t.co/7W7gGhJHzj #gapol #gagop #tcot #gafirst",,FALSE,Tue Sep 11 19:18:16 +0000 2018,48,1.03959E+18,neg
493,Twitter Web Client,I'll work with @realDonaldTrump and @mike_pence to keep Georgia working. We will do our part in the Peach State to… https://t.co/kqwSrfIHka,,FALSE,Mon Nov 05 03:06:05 +0000 2018,254,1.05928E+18,neg
377,Twitter Web Client,.@MicahGravley: “Abrams should apologize to every hard working farmer in Georgia. We need a governor that’s… https://t.co/yahGXflNAg,,FALSE,Sun Oct 21 00:56:24 +0000 2018,188,1.05381E+18,neg
125,Twitter for iPhone,Signs are going up at small businesses throughout Georgia. They love the 4-Point Plan and want a governor with 30+… https://t.co/TXOM9tKteP,,FALSE,Thu May 24 15:42:22 +0000 2018,58,9.99677E+17,neg
52,Twitter Web Client,Honored to have the endorsement of @GeorgiaCarry and the backing of #2A supporters throughout the Peach State!… https://t.co/JdIUS7MeHD,,FALSE,Mon May 07 22:08:34 +0000 2018,32,9.93614E+17,neg
14,Hootsuite,"@JessSmith_TPC  ""Kemp, as Secretary of State, has repeatedly visited all 159 counties in Georgia in his official ca… https://t.co/nKfxjCOioJ",JessSzilagyiAOG,FALSE,Mon May 14 22:50:06 +0000 2018,6,9.96161E+17,neg
29,Hootsuite,".@ajc: Georgia’s gang situation ‘getting worse,’ investigators say -&gt; https://t.co/Pm9F3umr9v #gapol #gagop #tcot #gafirst",,FALSE,Wed May 09 12:50:13 +0000 2018,20,9.94198E+17,neg
35,Hootsuite,Honored to have lunch with Billy Henderson - one of the greatest High School football coaches of all-time. While Co… https://t.co/mPXhbGOeMW,,FALSE,Tue Dec 26 20:15:16 +0000 2017,9,9.4575E+17,neg
12,Hootsuite,"Today, over 500 business professionals, civic leaders, and moms from throughout Georgia launched the ""Women for Kem… https://t.co/i1z6yaTSXd",,FALSE,Fri Nov 17 02:49:03 +0000 2017,9,9.31353E+17,neg
46,Twitter for iPhone,Honored to have @RepRobWoodall ‘s strong endorsement and kind words. @GaRepublicans are united for victory! #gapol https://t.co/SusVxaFORR,,FALSE,Sat Sep 22 15:08:20 +0000 2018,28,1.04352E+18,neg
