favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
5,Twitter for iPhone,Pie and ice cream social at the Camas County Senior Center for the Camas County Lincoln Day! #idgop #idpol #idleg https://t.co/NgmPLlKD9b,,FALSE,Sat Jan 13 23:43:22 +0000 2018,0,9.52325E+17,neg
15,Twitter for Android,"Not as green as a year ago, but still a beautiful Mt. Home desert spring. https://t.co/e3PUsgrEEI",,FALSE,Mon Apr 16 23:27:41 +0000 2018,3,9.86023E+17,neg
4,Twitter for iPhone,Thanks to the Idaho Fraternal Order of Police for allowing me to share my vision for Idaho and thanks for your serv… https://t.co/id7OaOL8hn,,FALSE,Sat Nov 18 18:09:55 +0000 2017,0,9.31948E+17,neg
15,Twitter Web Client,"It was an honor to celebrate School Choice Week with parents, children and supporters from across the state!… https://t.co/EDcI6YUxRN",,FALSE,Thu Jan 25 22:22:05 +0000 2018,6,9.56653E+17,neg
22,Twitter for iPhone,Homecoming in Moscow and day 4 of our GOP Bus Tour. #govandals #idaho #GOPBusTour https://t.co/uBi6yluaGN,,FALSE,Sat Oct 20 19:22:08 +0000 2018,6,1.05373E+18,neg
15,Twitter for iPhone,122 people on average die daily b/cof opioid abuse. A crisis Idaho is working hard to fix with our Office of Drug P… https://t.co/ljACmtgioj,,FALSE,Thu Jun 28 20:23:37 +0000 2018,6,1.01243E+18,neg
16,Twitter Web Client,It was an honor to stand with Police Chiefs from all across Idaho. Thanks for everything you do to keep our communi… https://t.co/Ys8dX3EFLa,,FALSE,Wed Jan 31 17:53:00 +0000 2018,2,9.5876E+17,neg
4,Twitter for iPhone,Our friends in American Falls came out to say hello on stop 53 of the #GOPBusTour! https://t.co/KsWlBy7Wdc,,FALSE,Thu Oct 25 23:06:19 +0000 2018,4,1.0556E+18,neg
29,Twitter for iPhone,"With all the smoke in the air, it’s not hard to picture the devastation fires are causing in our state and across t… https://t.co/hpFZVklFk5",,FALSE,Tue Jul 31 19:22:45 +0000 2018,3,1.02437E+18,neg
39,Twitter for Android,"I want an ""Instant Replay"" https://t.co/RI3Wpy4qvI",,FALSE,Sun Aug 05 04:09:06 +0000 2018,8,1.02596E+18,neg
37,Twitter for iPhone,Yesterday my father would’ve turned 100 years old. He was a loving father and both my business and political mentor… https://t.co/9ipUczBkM8,,FALSE,Thu Feb 01 17:19:21 +0000 2018,2,9.59114E+17,neg
2,Twitter for iPhone,Little stumps for education in Driggs https://t.co/f3TfFHpuRB via @kpvi #idpol #idleg #idgop,,FALSE,Fri Feb 23 14:41:19 +0000 2018,0,9.67047E+17,neg
6,Twitter for iPhone,Yesterday I had the opportunity to speak to educators from across the state! Thanks for all you do for our children… https://t.co/QmBXfLM45H,,FALSE,Sat Apr 21 16:08:40 +0000 2018,3,9.87725E+17,neg
5,Twitter for iPhone,"Yesterday, I proclaimed April 2018 World Autism Month in Idaho and April 2 to be World Autism Awareness Day, to rai… https://t.co/vCWTcEgSjW",,FALSE,Tue Apr 03 16:52:40 +0000 2018,0,9.81213E+17,neg
11,Twitter for iPhone,Welcome @InvoltaLLC to Idaho - they provide state-of-the-art IT solutions for businesses across the country! We are… https://t.co/s71eOwKFHg,,FALSE,Mon Aug 13 17:15:41 +0000 2018,3,1.02905E+18,neg
7,Twitter for iPhone,Join us on the 2018 Republican Bus Tour! Here’s the schedule for today and tomorrow. #GOPBusTour https://t.co/mXuA2GhodH,,FALSE,Wed Oct 17 16:25:54 +0000 2018,3,1.0526E+18,neg
6,Twitter for iPhone,Celebrate #ranchers and #farmers in #Idaho and across the nation! In our great state we value the important work of… https://t.co/WxTnptXPf8,,FALSE,Wed Mar 21 18:14:43 +0000 2018,0,9.76523E+17,neg
30,Twitter for iPhone,November 5th has been declared Veterans Education and Workforce Development Day! Thank you to @MikeCrapo for his co… https://t.co/LULgYZNQDv,,FALSE,Mon Nov 05 23:41:39 +0000 2018,6,1.05959E+18,neg
2,Twitter for iPhone,"Last Friday we were able to give many small businesses across Idaho a huge break from the Obamacare failure, by pro… https://t.co/tYYxpH8Pev",,FALSE,Tue Jan 09 13:53:38 +0000 2018,2,9.50727E+17,neg
6,Twitter Web Client,"Idahoans want more choice and affordability in healthcare, which is what the exec order I co-signed does. Oregon de… https://t.co/apUf1VgTq8",,FALSE,Tue Feb 20 19:53:21 +0000 2018,1,9.66038E+17,neg
1,Twitter Web Client,Idaho insurer to sell Plans at Odds with Federal Health Law  https://t.co/c1lQnAcz9K via @WSJ #idgop #idpol #idleg,,FALSE,Wed Feb 14 21:05:27 +0000 2018,0,9.63882E+17,neg
6,Twitter for iPhone,Thanks to @Billie_Siddoway for putting together a round table discussion with educators from Teton County. #idpol… https://t.co/j1aqeStj1P,,FALSE,Fri Feb 16 22:36:03 +0000 2018,0,9.64629E+17,neg
1,Twitter Web Client,"Seeking Cheaper Health Insurance, Idaho Bucks Affordable Care Act https://t.co/cE2uFJ3leT",,FALSE,Fri Mar 09 23:52:45 +0000 2018,0,9.72259E+17,neg
7,Twitter for iPhone,Phone banking in Coeur d’Alene today! #idpol #idgop #idleg https://t.co/vr07ZIQcgh,,FALSE,Sat Apr 07 18:20:30 +0000 2018,0,9.82685E+17,neg
2,Twitter Web Client,#Idaho #Doctors put their support behind Brad Little to be Idaho’s next #Governor. The Idaho #Medical Association (… https://t.co/7RjVf3ETJq,,FALSE,Fri Apr 27 13:44:33 +0000 2018,1,9.89863E+17,neg
6,Twitter for iPhone,Tour of Tedder Industries - an Idaho company doing some very neat things! #idahogrown #idgop #idpol https://t.co/X9wqtINuxD,,FALSE,Thu Nov 09 14:28:45 +0000 2017,0,9.2863E+17,neg
4,Twitter Web Client,Why pay in Idaho is rising at the fastest rate in the nation https://t.co/EbFDXbUENk via @WSJ #idgop #idpol #idleg,,FALSE,Tue Mar 27 14:25:07 +0000 2018,1,9.78639E+17,neg
3,Twitter for iPhone,Phone bank is up and running in Pocatello today - we still have a couple slots open. Come join us! #idpol #idleg… https://t.co/vG7m6YSRqI,,FALSE,Sat Mar 24 16:40:05 +0000 2018,0,9.77586E+17,neg
8,Twitter for iPhone,This past weekend I was able to spend time with supporters of the Foundation for Wildlife Management at their annua… https://t.co/HzZCY4ceJw,,FALSE,Mon Feb 12 13:52:29 +0000 2018,0,9.63048E+17,neg
3,Twitter for iPhone,Our volunteers are hard at work today in Idaho Falls! We were even able to tune in and watch the gubernatorial and… https://t.co/24Djll9OdG,,FALSE,Sat Apr 14 22:25:51 +0000 2018,0,9.85283E+17,neg
4,Twitter for iPhone,Stop #57 on the #GOPBusTour is Kimberly! https://t.co/aHVTOV78Xs,,FALSE,Fri Oct 26 16:10:06 +0000 2018,1,1.05585E+18,neg
15,Twitter for iPhone,Teresa and I always enjoy spending time with Republican Women organizations across the state. Thanks to the Kootena… https://t.co/3bKBnmXUzG,,FALSE,Sat Sep 08 12:49:29 +0000 2018,4,1.03841E+18,neg
5,Twitter for iPhone,Making our first stop in the 1B in Pocatello! #GOPBusTour https://t.co/1mwo192Zer,,FALSE,Thu Oct 25 16:04:33 +0000 2018,5,1.05549E+18,neg
8,Twitter for iPhone,McCall Winter Carnival Mardi Gras Parade preparations underway! Come out and see us! #idgop #idleg #idpol… https://t.co/LS7HNC3jkB,,FALSE,Sat Jan 27 18:51:05 +0000 2018,1,9.57325E+17,neg
13,Twitter for iPhone,Making sure we get to each of Idaho’s 44 counties—our last stop of the night had us in both Minidoka and Cassia Cou… https://t.co/2QH6JeTUHJ,,FALSE,Fri Oct 26 02:17:47 +0000 2018,2,1.05564E+18,neg
5,Twitter Web Client,Lt Governor and 2018 Gubernatorial candidate Brad Little discusses school policies - KIFI https://t.co/9TbcXsJ3qk,,FALSE,Sun Feb 18 20:08:52 +0000 2018,4,9.65317E+17,neg
1,Twitter Web Client,"Our Idaho solution to more choices and affordability in healthcare making news in the @WSJ  - ""This is definitely a… https://t.co/NQKsbP8zQJ",,FALSE,Thu Jan 25 17:37:16 +0000 2018,1,9.56582E+17,neg
14,Twitter for iPhone,A beautiful day in Victor! This is stop #42! #victorvotes #GOPBusTour #idpol https://t.co/TIUPGpIJri,,FALSE,Wed Oct 24 18:32:46 +0000 2018,5,1.05517E+18,neg
20,Twitter for iPhone,Stopped by the Blaine County GOP office this afternoon and met with Julie who is one of the many hardworking volunt… https://t.co/jG46ECM0Mp,,FALSE,Mon Oct 08 23:58:24 +0000 2018,4,1.04945E+18,neg
29,Twitter for Android,"Traffic very slow on Hwy 55, keep getting passed by kayacks https://t.co/31InRo0ets",,FALSE,Sun Jul 08 21:18:59 +0000 2018,1,1.01607E+18,neg
33,Twitter for iPhone,"The attacks on families in #Boise on Saturday, shots fired at police officers in Boise on Sunday are entirely… https://t.co/nWQA4WMJMb",,FALSE,Mon Jul 02 16:32:48 +0000 2018,4,1.01382E+18,neg
2,Twitter for iPhone,Idaho says feds didn't deny state's bid to bypass Obamacare https://t.co/jfePg0P9UU,,FALSE,Mon Mar 12 13:25:16 +0000 2018,0,9.73188E+17,neg
6,Twitter for iPhone,ICYMI: Health insurance went from a car payment to a mortgage payment: Brad Little https://t.co/NXOxeKNFfe,,FALSE,Wed Mar 14 11:33:48 +0000 2018,1,9.73885E+17,neg
4,Twitter Web Client,"On January 5, Governor Otter and I co-signed an exec order to bring choice and affordability to the Idaho insurance… https://t.co/MKpqKEKira",,FALSE,Wed Feb 14 18:51:31 +0000 2018,0,9.63848E+17,neg
6,Twitter Web Client,Idaho Just Showed the Rest of America How to Get Around Obamacare https://t.co/bpByaCKp1P #idpol #idleg #idgop,,FALSE,Wed Feb 21 19:08:44 +0000 2018,1,9.66389E+17,neg
26,Twitter for iPhone,Great to meet the Preston High School seniors in Mr. Shumway and Mr. Knapp’s American Government classes on stop 51… https://t.co/rLXIg6DNJ8,,FALSE,Thu Oct 25 19:37:15 +0000 2018,8,1.05554E+18,neg
1,Twitter Web Client,Idaho is the the only state in the nation that is pursuing a state driven solution to make healthcare more affordab… https://t.co/vLIGKzrjEf,,FALSE,Wed Jan 24 17:53:29 +0000 2018,2,9.56223E+17,neg
15,Twitter for iPhone,"First stop, Teresa’s hometown...Weiser! #GOPBusTour #ontheroad https://t.co/YTFjHYY4BG",,FALSE,Thu Oct 18 14:27:00 +0000 2018,1,1.05293E+18,neg
18,Twitter for iPhone,Thank you to Wallace High School senior and Channel 3 TV anchor and reporter John Webb for spending the day with us… https://t.co/grRo8aaX7w,,FALSE,Fri Oct 19 21:06:35 +0000 2018,5,1.05339E+18,pos
8,Twitter for iPhone,Congratulations to the graduates of the Idaho Youth ChalleNGe. You have put in the hard work and effort it takes to… https://t.co/8p32Dslbqr,,FALSE,Sat Dec 23 12:49:55 +0000 2017,0,9.44551E+17,pos
15,Twitter for iPhone,"Sharing my “Viewpoint” with @DougPetcashKTVB. Watch for the upcoming interview about education, my jobs plan and mo… https://t.co/KN14Pc9iMw",,FALSE,Tue Oct 16 17:10:24 +0000 2018,2,1.05225E+18,pos
6,Twitter for iPhone,Last night I took part in a town hall at the Hispanic Chamber of Commerce in Nampa. Great discussion about immigrat… https://t.co/pNmT94jzsm,,FALSE,Tue Jan 30 13:41:02 +0000 2018,0,9.58334E+17,pos
7,Twitter for iPhone,Great questions from students at Clark Fork High School! Idaho’s future remains bright with kids like these!… https://t.co/qtikJwouc4,,FALSE,Thu Nov 30 21:43:23 +0000 2017,0,9.3635E+17,pos
4,Twitter for iPhone,This morning we enjoyed breakfast in Rexburg at the VFW Hans Jensen Post. It was great to spend time with local vet… https://t.co/dO6XuWeZtS,,FALSE,Sat Feb 17 17:18:55 +0000 2018,0,9.64912E+17,pos
18,Twitter for iPhone,Today in Canyon County 16 children received their forever family. It was an honor to share in the joy with the new… https://t.co/TRMuAdxS3x,,FALSE,Fri Nov 17 21:06:12 +0000 2017,2,9.3163E+17,pos
1,Twitter Web Client,Capital for a Day in #Firth! #Bingham County residents showed up to talk about the issues and what matters to them.… https://t.co/FrT4aiOXuK,,FALSE,Wed Feb 28 21:52:08 +0000 2018,0,9.68967E+17,pos
5,Twitter for iPhone,"Thank you to all who made COEURfest 2018 a reality and a success - special thanks to the air guardsmen and women, i… https://t.co/XWANY6FDz4",,FALSE,Tue Sep 11 12:21:50 +0000 2018,1,1.03949E+18,pos
4,Twitter for iPhone,Thanks to the folks at the Idaho Lands Summit for having me. Public lands is an issue deeply important to me and ma… https://t.co/U92cPKw3E1,,FALSE,Thu Nov 09 23:05:24 +0000 2017,0,9.2876E+17,pos
5,Twitter for Android,Great crowd at Moyie Springs 100th Capitol for a Day https://t.co/HWHgOhSdcA,,FALSE,Fri Mar 16 16:13:52 +0000 2018,0,9.7468E+17,pos
13,Twitter for iPhone,"A big, big thank you to Craig, Missy, and Terri Hill! Great event with good people in a beautiful place - can’t bea… https://t.co/dIILBn07Bb",,FALSE,Fri Jul 27 21:11:25 +0000 2018,2,1.02295E+18,pos
7,Twitter for iPhone,What a day! Day 7 of the #GOPBusTour is in the books. We’ve made 46 stops and closed out the day with our friends i… https://t.co/AjTgWvso4H,,FALSE,Thu Oct 25 01:05:28 +0000 2018,2,1.05526E+18,pos
7,Twitter for Android,"Capitol for a Day, Firth Idaho, great questions. https://t.co/S789bbp420",,FALSE,Wed Feb 28 20:58:16 +0000 2018,0,9.68954E+17,pos
20,Twitter for iPhone,"Friends, food, and a lot of fun at a great reception in Island Park! Thank you to our volunteers for helping to mak… https://t.co/0bYcXYMYrG",,FALSE,Thu Sep 20 22:44:08 +0000 2018,6,1.04291E+18,pos
4,Twitter for iPhone,"November 9, Family Advocates Day in Idaho! Thank you for allowing me to be a part of this great celebration and thi… https://t.co/CUBH890Efp",,FALSE,Fri Nov 10 01:48:53 +0000 2017,1,9.28802E+17,pos
5,Twitter for iPhone,Enjoyed speaking at the Idaho Sportsman Show this past weekend - extra thanks to @kryptekoutdoors for the hospitali… https://t.co/Ged9HE8XoY,,FALSE,Mon Mar 05 13:44:54 +0000 2018,1,9.70656E+17,pos
2,Twitter for iPhone,Great morning presenting to the Idaho Association of Highway Districts! #idgop #idpol #idahogrown https://t.co/vjuvc3Yt1o,,FALSE,Fri Nov 17 16:40:29 +0000 2017,0,9.31563E+17,pos
13,Twitter Web Client,#idpol #idleg #idgop https://t.co/gye0vxpofS,,FALSE,Wed May 02 15:31:51 +0000 2018,4,9.91702E+17,pos
9,Twitter for iPhone,Thanks to the Twin Falls City Club for hosting a great forum - the Magic Valley is a shining example of why Idaho l… https://t.co/66mSpx1F0P,,FALSE,Mon Jan 15 21:18:22 +0000 2018,1,9.53014E+17,pos
13,Twitter Web Client,#BL365 in #Washington County! Your words of encouragement about my candidacy and support on the success of this gre… https://t.co/wztKiZKPcs,,FALSE,Wed Apr 25 02:54:28 +0000 2018,1,9.88974E+17,pos
2,Twitter for iPhone,Thanks to our north Idaho supporters for putting together a great open house this weekend. #idgop #idpol #idleg https://t.co/8NyzIt02T5,,FALSE,Mon Feb 12 02:17:02 +0000 2018,0,9.62873E+17,pos
5,Twitter Web Client,Today I was the keynote speaker at the Making it #MagicValley event in #TwinFalls. Congrats to the 12 businesses fr… https://t.co/QSOWXMelF9,,FALSE,Tue Feb 13 01:05:36 +0000 2018,0,9.63218E+17,pos
10,Twitter for iPhone,It was an honor to speak to economic development professionals from around the state - these folks are a big reason… https://t.co/xHG1Gs7dv1,,FALSE,Wed Feb 07 14:02:16 +0000 2018,0,9.61239E+17,pos
4,Twitter for iPhone,Thanks Coleen! #idgop #idleg #idpol https://t.co/cYE9MwT07U,,FALSE,Fri Jan 12 15:23:16 +0000 2018,1,9.51837E+17,pos
5,Twitter for iPhone,Spent the afternoon at Sandpoint High School - some great students and teachers! #idgop idpol #idahogrown https://t.co/svzXvld36Y,,FALSE,Thu Nov 30 23:12:49 +0000 2017,0,9.36372E+17,pos
3,Twitter for iPhone,Started the day at the Blaine County Republican Lincoln Day Breakfast! Great to see all of our friends and supporte… https://t.co/I9kKFcS6ty,,FALSE,Sat Jan 13 18:59:45 +0000 2018,0,9.52254E+17,pos
6,Twitter Web Client,"Congrats @MicronTech!
 
Micron Technology honored with annual environmental excellence award https://t.co/CDnpVNI6CN",,FALSE,Mon Jun 25 14:43:12 +0000 2018,2,1.01126E+18,pos
11,Twitter for iPhone,"Bancroft, Idaho in Caribou County! Thank you to my team of dedicated volunteers who make sure we are always well re… https://t.co/crPEh1CWW4",,FALSE,Wed Jul 25 02:20:24 +0000 2018,2,1.02194E+18,pos
13,Twitter Web Client,"This afternoon, I headed to Twin Falls to celebrate the groundbreaking  ceremony for Jayco's new RV production faci… https://t.co/AE75x82332",,FALSE,Fri Feb 09 00:22:02 +0000 2018,0,9.61757E+17,pos
9,Twitter Web Client,I would like to commend the legislature in joining me to tackle the issue of professional licensing in Idaho. This… https://t.co/jBGMsdzlS1,,FALSE,Mon Feb 05 22:41:32 +0000 2018,1,9.60645E+17,pos
2,Twitter Web Client,Thanks Sara! #idpol #idleg #idgop https://t.co/oD2DGA3wRn,,FALSE,Mon Jan 22 15:39:18 +0000 2018,0,9.55465E+17,pos
3,Twitter for iPhone,ICYMI: https://t.co/P1CnL6OE9W,,FALSE,Thu Dec 07 15:43:50 +0000 2017,2,9.38796E+17,pos
12,Twitter for iPhone,"Yesterday, I joined Boise State students and faculty, and read the proclamation observing February 20 as Boise Stat… https://t.co/jiqcrUeFN9",,FALSE,Wed Feb 21 13:28:02 +0000 2018,3,9.66304E+17,pos
59,Twitter for iPhone,#idahome #HappyBirthday #estoperpetua https://t.co/ju396tpYHa,,FALSE,Tue Jul 03 16:55:31 +0000 2018,16,1.01419E+18,pos
13,Twitter for iPhone,"This summer I went through Fire Ops 101. Yesterday, the @PFFI1 presented me with the video of that training. This t… https://t.co/lzxKVZjas5",,FALSE,Tue Feb 27 17:13:49 +0000 2018,2,9.68535E+17,pos
17,Twitter for iPhone,Summer keeps us busy - great time at the Eagle Fun Days parade. Thanks to those who joined us! #idpol #idgop #idleg… https://t.co/q5c10C2YHT,,FALSE,Sun Jul 08 16:45:48 +0000 2018,2,1.016E+18,pos
5,Twitter for iPhone,"Today’s #BL365 tour took us to Jerome, Power and Bannock Counties! Great day on the trail! #idgop #idleg #idpol… https://t.co/l0PzwGEq0S",,FALSE,Sun Apr 29 02:40:20 +0000 2018,0,9.9042E+17,pos
3,Twitter for iPhone,Thanks to the @PFFI1 for inviting me to share my vision for Idaho - and thanks to all the brave men and women aroun… https://t.co/ru9ds95seQ,,FALSE,Mon Feb 26 17:53:59 +0000 2018,0,9.68182E+17,pos
2,Twitter for iPhone,Thanks to the Ada County Republican Women and the Ada County Central Committee for hosting a great Christmas party… https://t.co/BPiuXQxBhU,,FALSE,Thu Dec 07 14:11:02 +0000 2017,0,9.38773E+17,pos
10,Twitter for iPhone,Great Meet and Greet in Sandpoint - good discussion about the future of our great state! #idpol #idleg #idgop https://t.co/27FT3EuPHL,,FALSE,Sat Jul 28 16:13:17 +0000 2018,1,1.02324E+18,pos
17,Twitter for iPhone,https://t.co/jTorg1QJ78,,FALSE,Mon Jan 01 17:35:47 +0000 2018,0,9.47884E+17,pos
13,Twitter for iPhone,Our friends and supporters in Parma are really something! Thanks for coming out to this stop of the #GOPBusTour! https://t.co/OmanTAY7qT,,FALSE,Wed Oct 17 22:15:20 +0000 2018,4,1.05268E+18,pos
9,Twitter for iPhone,Nice work STEM Action Center https://t.co/YZZPmlKjAG,,FALSE,Wed Oct 31 17:32:02 +0000 2018,4,1.05769E+18,pos
24,Twitter for iPhone,Celebrating and honoring our military women and men during our Veterans Day Parade in downtown Boise this morning.… https://t.co/ndC4VKUTTc,,FALSE,Sat Nov 03 17:16:27 +0000 2018,8,1.05877E+18,pos
37,Twitter for iPhone,We receive some great letters of support from across the state - but this is one of the best! Thanks Owen! #idgop… https://t.co/7dPlJdcdBM,,FALSE,Sat Oct 13 13:58:26 +0000 2018,11,1.05111E+18,pos
16,Twitter for iPhone,Pretty tough to beat a French fry tasting at @SimplotCompany #idgop #idpol #idahogrown #IdahoPotato https://t.co/cd6WfMArGJ,,FALSE,Tue Dec 12 18:01:10 +0000 2017,2,9.40643E+17,pos
10,Twitter for iPhone,Stop 68 is Fruitland! Great to see the folks in Payette County! #GOPBusTour #idahome #idpol https://t.co/ENtgmmTWAD,,FALSE,Sat Oct 27 20:16:07 +0000 2018,6,1.05628E+18,pos
17,Twitter for iPhone,Getting ready for the 2018 Owyhee County Fair and Rodeo - Siphon Tube Setting contest! #idpol #idleg #idgop https://t.co/1xhp24wOnj,,FALSE,Fri Aug 10 23:49:56 +0000 2018,6,1.02807E+18,pos
6,Twitter for iPhone,Idaho's Brightest Stars make an impact on our local communities! It is my pleasure to recognize these incredible ci… https://t.co/yDFzoNcZOS,,FALSE,Thu Dec 28 19:17:47 +0000 2017,1,9.4646E+17,pos
10,Twitter for iPhone,Thanks to @teamiha and @Chivaroli_Ins for the oppurtuntiy to share my vision for Idaho! #idpol #idgop #idleg https://t.co/UBlthjlAJo,,FALSE,Mon Oct 08 18:48:04 +0000 2018,5,1.04937E+18,pos
5,Twitter for iPhone,Mini-Cassia Lincoln Day Luncheon is underway. Come down and join us!  Thanks to the Minidoka and Cassia County Cent… https://t.co/celSZBvrIi,,FALSE,Sat Feb 24 19:22:43 +0000 2018,0,9.6748E+17,pos
8,Twitter for iPhone,Great visit with healthcare professionals in Eastern Idaho today. Excitement continues to build around ending obama… https://t.co/99CGJyEate,,FALSE,Wed Jan 17 23:03:07 +0000 2018,0,9.53765E+17,pos
