favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str,sentiment
0,Twitter Web Client,"@Clarisonic Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on… https://t.co/6m62BMXv2w",Clarisonic,FALSE,Tue Jul 03 21:11:47 +0000 2018,0,1.01426E+18,neg
28,Twitter Web Client,❌✈️#Maui: Airlines continue to cancel their flights to and from Kahului Airport. American Airlines canceled ALL fli… https://t.co/zDhnBuIhGb,,FALSE,Fri Aug 24 20:32:06 +0000 2018,25,1.03309E+18,neg
3,Twitter Web Client,"🌊Along the east facing shores of #Kauai and #Lanai, expect surf to reach 10 to 14 feet. This surf is expected to re… https://t.co/U3iktlQ64J",GovHawaii,FALSE,Wed Sep 12 06:27:46 +0000 2018,3,1.03976E+18,neg
1,Twitter Web Client,"@SkincareJo @TropicSkincare Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch… https://t.co/vavYKpOh28",SkincareJo,FALSE,Tue Jul 03 21:00:33 +0000 2018,0,1.01425E+18,neg
9,Twitter Web Client,Pleased that teachers across the isles are learning to code. 21st century skills will transform our schools so our… https://t.co/p4D4xSP1GP,,FALSE,Tue Jul 17 22:20:59 +0000 2018,3,1.01935E+18,neg
1,Twitter Web Client,"@brenisphere Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on… https://t.co/UTqhDgIQGb",brenisphere,FALSE,Tue Jul 03 20:55:17 +0000 2018,1,1.01425E+18,neg
0,Twitter Web Client,"@ESKapolei Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on… https://t.co/UcS25Upeg9",ESKapolei,FALSE,Tue Jul 03 21:05:45 +0000 2018,0,1.01425E+18,neg
15,Sprout Social,"The Hokulea is home. We are not alone as we join hands to teach, to care, and to live #MalamaHonua @EsriStoryMaps… https://t.co/Tzt2RsCeJk",,FALSE,Thu Nov 16 21:13:02 +0000 2017,6,9.31269E+17,neg
10,TweetDeck,I grew up watching Jim Nabors on TV and am saddened by the passing of this American entertainment icon. We were for… https://t.co/C4Roveuqi6,,FALSE,Fri Dec 01 02:24:05 +0000 2017,3,9.36421E+17,neg
21,Twitter Web Client,This emergency proclamation authorizes the expenditure of state monies as appropriated for quick and efficient reli… https://t.co/E8uUiPCSwy,GovHawaii,FALSE,Fri May 04 06:32:42 +0000 2018,20,9.92291E+17,neg
6,Twitter Web Client,"RT: @fema. Unfortunately, scam artists often appear after disasters.

FEMA reps will always have ID. Be wary of cal… https://t.co/H3TQKEoWxp",,FALSE,Sat Sep 22 00:24:32 +0000 2018,14,1.04329E+18,neg
13,Sprout Social,Excited to break ground on Keahumoa Place. This vacant state land will be turned into 320 new #affordable rental un… https://t.co/7i2swwXKbz,,FALSE,Mon Jul 30 22:06:00 +0000 2018,2,1.02405E+18,neg
1,Twitter Web Client,"Beware of scammers 
#HIGov #HINews https://t.co/Vy7rsnyAss",,FALSE,Wed May 02 01:26:13 +0000 2018,0,9.91489E+17,neg
11,Twitter Web Client,"🚨🌪️🌧️ HURRICANE WARNING remains in effect for these areas: Waikoloa Village, Mahukona, Bradshaw Army Airfield, Maun… https://t.co/gXiGz4HUWS",,FALSE,Thu Aug 23 20:31:17 +0000 2018,15,1.03273E+18,neg
2,Twitter for iPhone,"Talk story with @honolulupolice chief, Susan Ballard. #PoliceWeek2018 #mahalo #HIGov https://t.co/BycD1AEOGa",,FALSE,Sat May 19 07:05:45 +0000 2018,0,9.97735E+17,neg
1,Twitter Web Client,Read answer here: https://t.co/HKuij8jNK8 || #HIGov #HINews #CapitolConnection https://t.co/Pbu7mfnKeO,,FALSE,Mon Aug 20 19:26:07 +0000 2018,0,1.03162E+18,neg
3,Twitter for iPhone,Proud of the #EarlyCollege ‘Olympians’ of @WaipahuHigh who graduated last night from @LeewardCC. #Classof2018 #higov https://t.co/tocHLhTTjv,,FALSE,Sat May 12 19:59:02 +0000 2018,0,9.95393E+17,neg
5,Twitter Web Client,"🛫#Maui: United Airlines, Ohana Airlines, Mokulele Airlines and Aloha Airline Cargo have ALL CANCELED their flights… https://t.co/igOoFreqDV",,FALSE,Fri Aug 24 07:03:30 +0000 2018,8,1.03289E+18,neg
0,Twitter Web Client,"🛣️#Kauai Highways: Maintenance crews staging at state baseyard.
HDOT inspected Kuhio Highway between Waikoko and Wa… https://t.co/at5nhkgt6H",GovHawaii,FALSE,Fri Aug 24 23:25:41 +0000 2018,2,1.03313E+18,neg
0,Twitter Web Client,"@woman50whatnext Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on… https://t.co/do1o343QVL",woman50whatnext,FALSE,Tue Jul 03 20:59:37 +0000 2018,0,1.01425E+18,neg
17,Twitter Web Client,🗞️📸@dlnr @uhmanoa Only 500 Puaiohi remain; their long-term survival is dependent on managing invasive rats.… https://t.co/cfVu9PCdSE,,FALSE,Sat Jun 30 00:55:40 +0000 2018,6,1.01286E+18,neg
0,TweetDeck,I signed a fourth supplementary proclamation extending the emergency relief period for the Kaua‘i floods that occur… https://t.co/IdTym4tsZb,,FALSE,Tue Oct 16 02:46:36 +0000 2018,0,1.05203E+18,neg
82,Twitter for iPhone,Senator McCain was a rare and courageous American who was a true leader and public servant - in both times of war a… https://t.co/to76aVEt7H,,FALSE,Sun Aug 26 04:46:17 +0000 2018,17,1.03358E+18,neg
3,Twitter Web Client,"Washington Place Foundation #Xmas Open House is 12/15, 5-8 p.m. New #exhibit &amp; performance by Catherdral of St. And… https://t.co/uThAHR1V0M",,FALSE,Thu Dec 07 03:27:58 +0000 2017,1,9.38611E+17,neg
0,Twitter Web Client,"The State Archives, in collaboration with the Japanese Cultural Center worked to prepare these primary historical d… https://t.co/5pNSzYXdCE",GovHawaii,FALSE,Wed Jun 20 00:30:39 +0000 2018,0,1.00923E+18,neg
6,Twitter for iPhone,🛣Highways: HDOT inspected Kuhio Highway between Waikoko and Wainiha and will run the full convoy schedule for limit… https://t.co/KdIRwfNPma,GovHawaii,FALSE,Sat Aug 25 21:13:10 +0000 2018,7,1.03346E+18,neg
21,Twitter Web Client,"We’ve made progress since committing to 100% clean energy in 2015. This past June, #Hawaii became the first state t… https://t.co/WzONE5oYHA",,FALSE,Tue Sep 18 20:26:05 +0000 2018,5,1.04215E+18,neg
1,Twitter for iPhone,"📚SCHOOL CLOSURES:
The state Department of Education has announced that Hanalei Elementary School and the satellite… https://t.co/MVOe1LVgoB",GovHawaii,FALSE,Wed Aug 29 05:34:00 +0000 2018,2,1.03468E+18,neg
10,Twitter Web Client,#HurricaneLane: Hawaii Emergency Management Agency activates Joint Information Center. The JIC will handle all medi… https://t.co/ZcPn9LpIn8,,FALSE,Fri Aug 24 20:37:21 +0000 2018,7,1.03309E+18,neg
3,Twitter Web Client,HI County proclaimed a state of emergency on 5/3. I took the appropriate action under state law and issued an emerg… https://t.co/5uknEnWwIQ,GovHawaii,FALSE,Thu May 10 01:02:19 +0000 2018,7,9.94382E+17,neg
7,Twitter Web Client,#TBT to June 2017 when #Hawaii became the 1st state to adopt a law aligning with the #ParisAgreement. This past Jun… https://t.co/5ONkcx0GrX,,FALSE,Thu Sep 06 21:58:00 +0000 2018,1,1.03782E+18,neg
0,Sprout Social,Head over to https://t.co/vKKjhdx4Au right now and find a plan that fits your needs and budget. Open enrollment end… https://t.co/zmXWdVIrZO,,FALSE,Mon Dec 04 18:38:02 +0000 2017,1,9.37753E+17,neg
7,Twitter Web Client,Mahalo @AmericanForests for your #ActOnClimate and taking on the #NWLChallenge to plant 10M 🌳across the Alliance st… https://t.co/YDc7yLlyEd,,FALSE,Fri Sep 14 20:01:16 +0000 2018,3,1.04069E+18,neg
0,Twitter Web Client,"Answer: https://t.co/tFXO3lXr3X 
#HIGov #AffordableHousing #HiNews https://t.co/IJnnSlvaPP",,FALSE,Tue Mar 20 22:19:32 +0000 2018,0,9.76222E+17,neg
0,Twitter Web Client,"@PRcomEnviro Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on… https://t.co/1FjHP9CVjf",PRcomEnviro,FALSE,Tue Jul 03 21:03:05 +0000 2018,0,1.01425E+18,neg
10,Twitter Web Client,"#Hilo: At 9:39PM, @CivilDefenseHI reported that Bayfront Highway in #Hilo was closed due to flooding. High water le… https://t.co/3ANOVQUwu4",,FALSE,Thu Aug 23 08:21:38 +0000 2018,9,1.03254E+18,neg
5,Twitter for iPhone,Excited to kick off the @STEMworksHI conference where over 💯 schools across the islands are in attendance.… https://t.co/mOgsg9DHpU,,FALSE,Tue Apr 10 21:31:54 +0000 2018,0,9.8382E+17,neg
9,Twitter Web Client,Inspecting the new cracks on Hwy 130 from the #KilaueaVolcano. They are increasing and becoming wider and deeper ra… https://t.co/X950f0reVn,,FALSE,Wed May 09 20:25:27 +0000 2018,10,9.94312E+17,neg
2,TweetDeck,Monthly warning siren test is scheduled for 11/1 at 11:45AM. More info: https://t.co/VjqEsKAQmg || #HIGov #HINews https://t.co/8alylEO2Te,,FALSE,Tue Oct 30 20:30:00 +0000 2018,0,1.05737E+18,neg
0,Twitter Web Client,"@ewg @NYDailyNews Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on… https://t.co/TZvpzcdQEC",ewg,FALSE,Tue Jul 03 21:11:23 +0000 2018,0,1.01426E+18,neg
52,Twitter Web Client,The U.S. flag and the Hawai‘i flag will be flown at half-staff at the State Capitol and upon all state offices and… https://t.co/50onYQR15n,,FALSE,Tue Aug 28 02:19:07 +0000 2018,15,1.03426E+18,neg
7,Twitter Web Client,"👨‍🚒Firefighter Brian Hughes of #Hilo, was killed Sunday while battling the #FergusonFire near #YosemiteNationalPark… https://t.co/7ItaNeD6Jq",,FALSE,Fri Aug 10 20:04:15 +0000 2018,3,1.02801E+18,neg
0,Twitter Web Client,"@devvvvn Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on #Facebook… https://t.co/Ua4gEVPAG5",devvvvn,FALSE,Tue Jul 03 21:09:12 +0000 2018,0,1.01425E+18,neg
7,Twitter for iPhone,Talk story today with @washingtonpost @EJDionne #HIGov https://t.co/gr35Kp3jqY,,FALSE,Fri Jan 26 02:33:01 +0000 2018,0,9.56717E+17,neg
9,Ripl App,#HawaiiSaysNOMORE to domestic violence &amp; sexual assault. Let’s end this NOW.  via https://t.co/GddrJOrm8a https://t.co/z4kpSrsP0E,,FALSE,Sun Mar 11 00:48:24 +0000 2018,0,9.72635E+17,neg
3,Twitter Web Client,"Parents should make sure that their contact information on file with their child’s school is up-to-date, and that t… https://t.co/VxDvxF4XOC",GovHawaii,FALSE,Fri Aug 24 07:46:32 +0000 2018,2,1.0329E+18,neg
6,Twitter Web Client,Join me at 3PM as I announce Hawaiʻi’s Teacher of the Year. You don’t want to miss it. Visit my #Facebook page for… https://t.co/HyiGLz29p9,,FALSE,Sat Oct 27 00:27:59 +0000 2018,1,1.05598E+18,neg
1,Twitter Web Client,"@sewzinski @lourdesgnavarro @MorningEdition Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to… https://t.co/P7dqgXfvK0",sewzinski,FALSE,Tue Jul 03 21:01:11 +0000 2018,0,1.01425E+18,neg
5,Sprout Social,#Preschool Open Doors (POD) accepting application. Enrollment period ends on May 31st. Visit:… https://t.co/w4VsTFIxgg,,FALSE,Thu May 31 00:32:01 +0000 2018,1,1.00198E+18,neg
1,Twitter Web Client,"🗞️@dlnr Hunter Education Program will be holding a field seminar at Pu‘u Wa‘awa‘a Forest Reserve on Thursday, Augus… https://t.co/7JH4B8GLJE",,FALSE,Wed Jun 06 00:20:05 +0000 2018,0,1.00416E+18,neg
7,Twitter Web Client,"#Maui County shelters will be open earlier, 1PM for individuals with access and functional needs. Locations:… https://t.co/C7qPqy1quY",,FALSE,Wed Aug 22 19:04:37 +0000 2018,7,1.03234E+18,neg
80,Twitter Web Client,Price gouging is NOT tolerated and any violations will be prosecuted to the fullest extent of the law. If you suspe… https://t.co/R7LWmzhvcb,,FALSE,Fri Aug 24 02:47:24 +0000 2018,44,1.03282E+18,neg
1,Twitter for iPhone,"-The convoy between Waikoko and Wainiha remains closed until further notice.
- Heavy ponding and hazardous conditio… https://t.co/y0ysP410B3",GovHawaii,FALSE,Wed Aug 29 05:33:57 +0000 2018,2,1.03468E+18,neg
47,Twitter Web Client,"#HurricaneLane - #Oahu Impacts Report (10:45 PM):
Remains Hurricane Warning
💨Expected winds: 40 - 50 MPH
💨Gusts to… https://t.co/K3JccLEjHs",,FALSE,Fri Aug 24 09:11:11 +0000 2018,48,1.03292E+18,neg
4,Twitter Web Client,I’m disappointed with the Supreme Court’s decision to overrule a case that for 41 years allowed states to negotiate… https://t.co/ikC6ETwvMV,,FALSE,Wed Jun 27 20:48:31 +0000 2018,1,1.01208E+18,neg
69,Sprout Social,We are not out of the woods yet and could still see flooding and other major impacts. I ask you to remain vigilant.… https://t.co/ZazCsLSq2p,,FALSE,Sat Aug 25 03:45:00 +0000 2018,26,1.0332E+18,neg
6,Twitter for iPhone,"#GCAS2018 Happy to announce launch of the North American Climate Leadership, a collaboration amongst the @USClimate… https://t.co/zqgMEv6Pfi",,FALSE,Thu Sep 13 21:34:25 +0000 2018,3,1.04035E+18,neg
9,Twitter for iPhone,We are moving forward with a strategic vision that enables emergency managers in Hawaiʻi to identify gaps and vulne… https://t.co/QWd2K9LLno,,FALSE,Wed Feb 21 01:33:33 +0000 2018,1,9.66124E+17,neg
1,Sprout Social,"It’s about exerting local leadership, especially when the #Trump admin.  has taken alarming steps backward in… https://t.co/l096Q9vdLg",,FALSE,Mon May 21 19:09:02 +0000 2018,1,9.98642E+17,neg
1,Twitter Web Client,"@kaylerkempf Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on… https://t.co/uZt9LbabbT",kaylerkempf,FALSE,Tue Jul 03 21:02:42 +0000 2018,0,1.01425E+18,neg
1,Twitter Web Client,"@francobabac Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on… https://t.co/d9O0a1kkYP",francobabac,FALSE,Tue Jul 03 20:54:26 +0000 2018,0,1.01425E+18,neg
1,Twitter Web Client,"@GDTraveltips Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on… https://t.co/1B0BZmoSPf",GDTraveltips,FALSE,Tue Jul 03 20:44:04 +0000 2018,0,1.01425E+18,neg
46,Twitter Web Client,4.2 Magnitude earthquake. NO TSUMAMI is expected. https://t.co/yEll9bZ2p2,,FALSE,Wed May 16 18:53:24 +0000 2018,16,9.96826E+17,neg
42,Twitter Web Client,"@NCLRights @HRC @CarolynReyesEsq @MathewShurka I’m proud to join the 11 other states who have banned ""conversion th… https://t.co/3UPZJbvyZG",NCLRights,FALSE,Sat May 26 01:52:51 +0000 2018,16,1.00019E+18,neg
1,Twitter Web Client,"@lesiajl Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on #Facebook… https://t.co/hQx72xkF7Z",lesiajl,FALSE,Tue Jul 03 20:59:29 +0000 2018,0,1.01425E+18,neg
2,Sprout Social,Need health coverage? Find an affordable plan that meets your needs and #GetCoveredNow → https://t.co/vKKjhdx4Au |… https://t.co/lewibgSkhY,,FALSE,Thu Nov 16 01:13:04 +0000 2017,0,9.30967E+17,neg
6,Twitter Web Client,News Conference re: the #falsemissile alert #investigation and personnel action that will be taken @Hawaii_EMA 📺➡️… https://t.co/GlXa0MDKGk,,FALSE,Tue Jan 30 20:07:02 +0000 2018,7,9.58431E+17,neg
19,Twitter Web Client,#ThrowbackThursday 3 yrs ago this Dec. I was sworn in as your Gov. I stood at the podium with hope and dreams. In 3… https://t.co/sgoU6NlPc1,,FALSE,Fri Dec 29 01:45:36 +0000 2017,7,9.46558E+17,neg
9,Twitter for iPhone,#Honolulu County residents can sign up for emergency alerts and notifications at https://t.co/nUShhi2P0x,GovHawaii,FALSE,Wed Aug 22 06:34:45 +0000 2018,15,1.03215E+18,neg
17,Twitter Web Client,Impressed with UH Maui College aggressive push to install solar and PV carports on campus. UH Maui on track to get… https://t.co/wkx0CuB4tF,,FALSE,Wed Dec 27 19:22:47 +0000 2017,6,9.46099E+17,neg
26,TweetDeck,"Today, all flags will be flown at half-staff at the State Capitol and upon all state offices and agencies in honor… https://t.co/ml6Gka1Tc3",,FALSE,Sun Oct 07 18:12:00 +0000 2018,8,1.049E+18,neg
1,Twitter Web Client,.@DBEDTHIgov @HTDCorg is hosting a tax credit workshop for local businesses that are either developing an… https://t.co/v84uasKovh,,FALSE,Wed Sep 19 20:58:14 +0000 2018,3,1.04252E+18,neg
1,Twitter Web Client,"@healthybgreat Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on… https://t.co/9W9hHL9tMh",healthybgreat,FALSE,Tue Jul 03 20:40:53 +0000 2018,0,1.01425E+18,neg
14,Twitter Web Client,"I am disappointed in the @FCC decision to remove #NetNeutrality protections, violating our ability to have #freedom of the #internet.",,FALSE,Sat Dec 16 02:11:50 +0000 2017,2,9.41853E+17,neg
37,Twitter for iPhone,Words fail to express the sadness and injustice of yet another vicious mass shooting at a sacred place of worship.… https://t.co/N9XAKg6YkE,,FALSE,Sun Oct 28 06:44:56 +0000 2018,10,1.05644E+18,neg
665,Twitter Web Client,"@HRC I’m proud to join the 11 other states who have banned ""conversion therapy"" and send a strong message to our LG… https://t.co/zYY5HrcrUT",HRC,FALSE,Sat May 26 01:49:33 +0000 2018,120,1.00019E+18,neg
3,Twitter Web Client,"@indbio Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on #Facebook tod… https://t.co/uvKYV3IOrO",indbio,FALSE,Tue Jul 03 20:53:25 +0000 2018,1,1.01425E+18,neg
2,Sprout Social,"The Hokulea is home. We are not alone as we join hands to teach, to care, and to live #MalamaHonua @EsriStoryMaps… https://t.co/UrLk3fmVpM",,FALSE,Mon Dec 11 21:13:02 +0000 2017,0,9.40329E+17,neg
2,Sprout Social,"#BeatTheSchoolJam: On Hawaiʻi Island, Kauaʻi, and Maui we are continuing to update all state-owned traffic signal c… https://t.co/NkCdO65aYg",,FALSE,Mon Aug 06 20:57:01 +0000 2018,0,1.02657E+18,neg
9,Twitter Web Client,Please join me today at Point Panic (Kakaako) at 11:30 AM as I sign the following House Bills relating to… https://t.co/mYiCOJYyQM,,FALSE,Mon Jun 04 19:26:47 +0000 2018,4,1.00372E+18,neg
2,Twitter Web Client,A big mahalo to the @BWSHonolulu for helping to increase housing on #Oahu. #10Kby2020 https://t.co/Xqv222yckc,,FALSE,Wed Sep 19 19:34:11 +0000 2018,1,1.0425E+18,neg
6,Twitter Web Client,DHS Deputy Director Cathy Betts was honored with a Ruby Award by Soroptimist International of HNL. The award honors… https://t.co/xkSangexXR,,FALSE,Fri Apr 27 01:59:00 +0000 2018,0,9.89685E+17,neg
7,Twitter for iPhone,Back stage Na Hoku Hanohano ready to announce the 2018 Group of the Year #higov #NaHoku2018 https://t.co/f46Jr3APDW,,FALSE,Sun May 20 07:39:37 +0000 2018,1,9.98106E+17,neg
3,Twitter Web Client,Hawaiʻi Emergency Management Agency hosts public forum to gather input on state multi-hazard mitigation plan. More:… https://t.co/8eLfWr60SP,,FALSE,Thu Mar 15 23:37:19 +0000 2018,1,9.74429E+17,neg
8,Twitter Web Client,"Hawaiʻi is seeing first-hand the impact of #climatechange, we saw the need to make a change and so we did. #Hawaii… https://t.co/wuPSY2A2js",,FALSE,Mon Mar 19 23:13:13 +0000 2018,3,9.75873E+17,neg
18,Twitter Web Client,"#HurricaneLane: If your home is flooded or damaged by torrential rain, it is important that you take action to clea… https://t.co/2CzIpDwxot",,FALSE,Wed Aug 29 01:55:13 +0000 2018,24,1.03462E+18,neg
5,Twitter for iPad,"Cesspool tax credit to include cesspools 500 feet of a shoreline, perennial stream or wetland; impact drinking H2O… https://t.co/aIDKtKu0jF",,FALSE,Sun Dec 31 00:58:30 +0000 2017,1,9.47271E+17,neg
3,Twitter Web Client,"🚨🌪️🌧️ HURRICANE WARNING remains in effect for these areas (cont.): Kahului, Puunene, Maalaea, Kalaupapa, Kaunakakai… https://t.co/bGMQMjbT8t",GovHawaii,FALSE,Thu Aug 23 20:31:17 +0000 2018,5,1.03273E+18,neg
0,Twitter Web Client,"@RudiHammenecker @sciam Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE… https://t.co/f6mhkKBTud",RudiHammenecker,FALSE,Tue Jul 03 20:56:16 +0000 2018,0,1.01425E+18,neg
0,Twitter Web Client,"@oceanunite Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on #Facebook… https://t.co/M5Kih8d30W",oceanunite,FALSE,Tue Jul 03 20:46:47 +0000 2018,0,1.01425E+18,neg
60,Twitter Web Client,We will be coming to you Facebook LIVE https://t.co/MF3bfjbtvM this afternoon from the Honolulu Department of Emerg… https://t.co/4Ii15xCDUt,,FALSE,Sat Jan 13 21:31:10 +0000 2018,40,9.52292E+17,neg
1,Twitter Web Client,.@DCCAHawaii CONSUMER ALERT: Consumers Holding Island Air Tickets Should Seek Refunds Immediately https://t.co/InPE6bQ5ht,,FALSE,Mon Nov 20 23:28:25 +0000 2017,0,9.32753E+17,neg
3,TweetDeck,"State Legislators and government agencies will host the ""Empowering All Abilities"" Job Fair on Oct. 30, a reverse j… https://t.co/LolQuMIGgx",,FALSE,Tue Oct 30 02:08:00 +0000 2018,1,1.05709E+18,neg
45,Sprout Social,"#Hawaii is on the front lines of the fight against #climatechange, and the shift to #renewableenergy is one of our… https://t.co/46DqKrVh6c",,FALSE,Thu Jan 25 01:50:01 +0000 2018,8,9.56343E+17,neg
1,Twitter Web Client,"@svvalera Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveCoralReefs. Watch #LIVE on #Facebook… https://t.co/sYqG6cOAru",svvalera,FALSE,Tue Jul 03 21:00:57 +0000 2018,0,1.01425E+18,neg
4,Twitter Web Client,"All hands on deck. Mahalo 
#HIGov #HINews #KilaueaErupts https://t.co/3K3C9UPu8H",,FALSE,Tue May 22 01:47:59 +0000 2018,3,9.98742E+17,neg
1,Twitter Web Client,"@kimbroughjoy1 Aloha, I will be signing SB2571, bill to ban #toxicsunscreen to #SaveOurReefs. Watch #LIVE on… https://t.co/TQOTOgX7o7",kimbroughjoy1,FALSE,Tue Jul 03 20:43:33 +0000 2018,0,1.01425E+18,neg
0,Twitter Web Client,"#KilaueaVolcano LIVE VIDEO UPDATE: https://t.co/jJOKz0XsQp 
#HIGov #HINews @Hawaii_EMA",,FALSE,Fri May 04 20:40:38 +0000 2018,0,9.92504E+17,neg
13,TweetDeck,#Halloween is fast approaching and we want to keep our keiki safe. Here are some tips from the @DOTHawaii on pedest… https://t.co/FequbUSwPQ,,FALSE,Tue Oct 30 03:57:00 +0000 2018,3,1.05712E+18,neg
3,Twitter Web Client,"Fortunately, Hawaiʻi’s Constitution affords strong protections for workers compared to other states. I hope #Hawaii… https://t.co/4lX08uCw5h",GovHawaii,FALSE,Wed Jun 27 20:26:24 +0000 2018,0,1.01207E+18,neg
2,Twitter Web Client,"#LIVE @ 1PM 🖱️https://t.co/6U3KC73Y21 
News Conference to announce #homelessness partnership #HIGov #HINews https://t.co/fGkW0eaXg7",,FALSE,Wed Apr 18 21:57:39 +0000 2018,2,9.86725E+17,neg
43,Twitter for iPhone,.@MayorKirkHNL: Siren alert system will sound at 4:00pm on Oahu as a final alert for those who need to seek shelter… https://t.co/0QDFBohPV4,,FALSE,Fri Aug 24 00:12:27 +0000 2018,39,1.03278E+18,neg
49,Twitter Web Client,30 #homeless families moved into Kahauiki Village thanks to local #businessman and #philanthropist Duane Kurisu. Du… https://t.co/zgYePGIzN9,,FALSE,Fri Feb 02 19:44:11 +0000 2018,13,9.59513E+17,neg
5,Twitter Web Client,"Storm total rainfall amounts of 10 to 20 inches are expected to be common across the island chain, with localized a… https://t.co/V2tzYz75RN",GovHawaii,FALSE,Thu Aug 23 22:02:53 +0000 2018,6,1.03275E+18,neg
5,Twitter Web Client,"🛫Five airlines issued waivers for change fees due to #Olivia: 
@HawaiianAir: Sept. 11-13
@united: Sept. 10-13… https://t.co/YqNL0gG4If",GovHawaii,FALSE,Tue Sep 11 02:33:56 +0000 2018,6,1.03934E+18,neg
